vorname,anzahl,geschlecht
Talip,2,m
Uyên,2,w
Teo,2,m
Valeria,2,w
Thiago,2,m
Velma,2,w
Thore,2,m
Victorovna,2,w
Til,2,m
Violetta,2,w
Timo,2,m
Vu,2,w
Timur,2,m
Vân,2,w
Tiến,2,m
Wanda,2,w
Tran,2,m
Wilma,2,w
Viet,2,m
Wolke,2,w
Viktor,2,m
Wollin,2,w
Vu,2,m
Yade,2,w
Wanja,2,m
Yasemin,2,w
Werner,2,m
Yağmur,2,w
William,2,m
Zara,2,w
Wim,2,m
Zora,2,w
Winston,2,m
Zoé,2,w
Wolfgang,2,m
Şura,2,w
Yanis,2,m
Yavuz,2,m
Yorck,2,m
Younes,2,m
Zion,2,m
Çınar,2,m
Ömer,2,m
Abdul,1,w
Abigail,1,w
Adea,1,w
Adelaide,1,w
Adella,1,w
Adjara,1,w
Adéle,1,w
Abdoulaye,1,m
Adénike,1,w
Abdulbasit,1,m
Afia,1,w
Abdulkhalim,1,m
Agatha,1,w
Acaimo,1,m
Agbonmwanre,1,w
Acun,1,m
Agnes,1,w
Adar,1,m
Agnia,1,w
Aday,1,m
Agnieszka,1,w
Adikavi,1,m
Ahmed,1,w
Adis,1,m
Aida,1,w
Agi,1,m
Aila,1,w
Aharon,1,m
Aisha-Maya,1,w
Ahwelat,1,m
Aishat,1,w
Aidan,1,m
Akasha,1,w
Aiden,1,m
Akira,1,w
Ajan,1,m
Aksu,1,w
Akando,1,m
Albertine,1,w
Akin,1,m
Albina,1,w
Akın,1,m
Alejandra,1,w
Akito,1,m
Alekseevna,1,w
Alaric,1,m
Alessa,1,w
Albrecht,1,m
Alexia,1,w
Aleeke,1,m
Alhanouf,1,w
Aleph,1,m
Ali,1,w
Alesandro,1,m
Alicha,1,w
Alessandro,1,m
Alieva,1,w
Alessio,1,m
Alisa,1,w
Alexanderovič,1,m
Aliya,1,w
Alexandre,1,m
Alişha,1,w
Alexandru,1,m
Aljthel,1,w
Alexeyevich,1,m
Allegria,1,w
Ali-Eren,1,m
Aloma,1,w
Aljoscha,1,m
Alwara,1,w
Alpay,1,m
Amaia,1,w
Alsham,1,m
Amalica,1,w
Alvar,1,m
Amani,1,w
Alwis,1,m
Amara,1,w
Aly,1,m
Amari,1,w
Amadeo,1,m
Amazonita,1,w
Amado,1,m
Amiliya,1,w
Amadou,1,m
Aminat,1,w
Aman,1,m
Amine,1,w
Amar,1,m
Anabell,1,w
Amaury,1,m
Anahi,1,w
Amed,1,m
Anahita,1,w
Amirhafiz,1,m
Anahí,1,w
Ammar,1,m
Anandi,1,w
Amon,1,m
Anarian,1,w
Améry,1,m
Anastasja,1,w
Ananda,1,m
Anastassia,1,w
Andor,1,m
Anaïs,1,w
Andrea,1,m
Andjelina,1,w
Andrej,1,m
Andy,1,w
Andrews,1,m
Anea,1,w
Anel,1,m
Anfisa,1,w
Anes,1,m
Anika,1,w
Angel,1,m
Anisa,1,w
Angelov,1,m
Anja,1,w
Aniello,1,m
Anji,1,w
Anik,1,m
Anna-Paulina,1,w
Anselm,1,m
Annabel,1,w
Ansgar,1,m
Annamay,1,w
Anson,1,m
Anne-Marie,1,w
Ante,1,m
Anni-Lucia,1,w
Antoanetov,1,m
Annica,1,w
Antoni,1,m
Anny-Joe,1,w
Antonin,1,m
Anou,1,w
Antonovič,1,m
Antonella,1,w
Anuar,1,m
Antonie,1,w
Anwar,1,m
Anuk,1,w
Aras,1,m
Anuuk,1,w
Arel,1,m
Apollonia,1,w
Aremou,1,m
Ariam,1,w
Arend,1,m
Ariana,1,w
Arik,1,m
Arianna,1,w
Arne,1,m
Arife,1,w
Arnold,1,m
Ariya,1,w
Arsène,1,m
Arjin,1,w
Art,1,m
Aroha,1,w
Artus,1,m
Arouh,1,w
Aryan,1,m
Artiola,1,w
Asher,1,m
Aseel,1,w
Asim,1,m
Asena,1,w
Ask,1,m
Ashley,1,w
Askan,1,m
Asila,1,w
Aslanovič,1,m
Asmira,1,w
Astor,1,m
Asrin,1,w
Ata,1,m
Astrid,1,w
Atakan,1,m
Atanasova,1,w
Atlas,1,m
Augusta,1,w
Atmajagaza,1,m
Auguste,1,w
Attila,1,m
Augustina,1,w
Augsut,1,m
Augustine,1,w
Aurélien,1,m
Aunikki,1,w
Austin,1,m
Avelina,1,w
Avi,1,m
Awa,1,w
Avos,1,m
Awina,1,w
Awex,1,m
Ayaa,1,w
Ayham,1,m
Ayana,1,w
Aşkin,1,m
Ayane,1,w
Bach,1,m
Aybuke,1,w
Badi,1,m
Aydan,1,w
Bakheet,1,m
Ayleen,1,w
Baki,1,m
Ayscha,1,w
Balazs,1,m
Aysim,1,w
Baldur,1,m
Aysima,1,w
Balian,1,m
Aysun,1,w
Balthasar,1,m
Ayșe,1,w
Banoş,1,m
Bae,1,w
Baptiste,1,m
Bartolina,1,w
Baran,1,m
Base,1,w
Barısch,1,m
Basmala,1,w
Barış,1,m
Basrieva,1,w
Bassam,1,m
Batol,1,w
Bastien,1,m
Batul,1,w
Batila,1,m
Batya,1,w
Batu,1,m
Belin,1,w
Beau,1,m
Belit,1,w
Bedradin,1,m
Belkis,1,w
Belal,1,m
Benthe,1,w
Belian,1,m
Bergita,1,w
Ben-Abel,1,m
Beritan,1,w
Benaiah,1,m
Berleena,1,w
Bence,1,m
Bernadette,1,w
Benedict,1,m
Berolina,1,w
Benicio,1,m
Bettie,1,w
Benn,1,m
Bich,1,w
Bente,1,m
Bilen,1,w
Bera,1,m
Birte,1,w
Berdan,1,m
Blandi,1,w
Berkan,1,m
Blerina,1,w
Berkin,1,m
Bobbie,1,w
Berthold,1,m
Bonnie,1,w
Beydatov,1,m
Bridgette,1,w
Birk,1,m
Bärbel,1,w
Bjarne-Fabian,1,m
Büsra,1,w
Bjay,1,m
Büşra,1,w
Blix,1,m
Cadie,1,w
Bosko,1,m
Caecilie,1,w
Bosse,1,m
Caitlyn,1,w
Boyan,1,m
Cala,1,w
Branden,1,m
Camie,1,w
Broderick,1,m
Can,1,w
Bryan-Luke,1,m
Candela,1,w
Bulut,1,m
Cara,1,w
Burhan,1,m
Carioca,1,w
Bülent,1,m
Carmela,1,w
Bünyamin-Taha,1,m
Carolina,1,w
Cailan,1,m
Cataleya,1,w
Calrisian,1,m
Cattleya,1,w
Calvin,1,m
Caylin,1,w
Camillo,1,m
Cecilie,1,w
Camilo,1,m
Celena,1,w
Cando,1,m
Celest,1,w
Caner,1,m
Celina,1,w
Canlatif,1,m
Celine-Jolin,1,w
Canê,1,m
Cemrem,1,w
Cavid,1,m
Ceylin,1,w
Celal,1,m
Chanice,1,w
Cem,1,m
Charleen-Tracy,1,w
Chaiyasit,1,m
Charlize,1,w
Charl,1,m
Charlott,1,w
Cheng,1,m
Cheyenne,1,w
Chitobe,1,m
Chiara,1,w
Christo,1,m
Chidera,1,w
Christophe,1,m
Chikamso,1,w
Cipater,1,m
Christel,1,w
Claus,1,m
Christiane,1,w
Clément,1,m
Christin,1,w
Colin,1,m
Chu,1,w
Collin,1,m
Cileste,1,w
Conner,1,m
Cisca,1,w
Connor,1,m
Clio,1,w
Constantine,1,m
Clotilde,1,w
Corbinian,1,m
Cléo,1,w
Cornel,1,m
Coco,1,w
Cornelius,1,m
Constanza,1,w
Cosimo,1,m
Coralie,1,w
Cosmin,1,m
Cornelia,1,w
Cosmo,1,m
Curly,1,w
Cruz,1,m
Céline,1,w
Cui,1,m
Daia,1,w
Cumali,1,m
Dajana,1,w
Daan,1,m
Dalia,1,w
Dameon,1,m
Dalijora,1,w
Damion,1,m
Dalya,1,w
Damir,1,m
Damla,1,w
Dan,1,m
Danyah,1,w
Danailov,1,m
Darya,1,w
Danh,1,m
Defne,1,w
Daniil,1,m
del,1,w
Danny,1,m
Delia,1,w
Dante,1,m
Deline,1,w
Darian-Iulian,1,m
Devi,1,w
Dariusz,1,m
Dewmini,1,w
Darko,1,m
Diana,1,w
Daron,1,m
Diarra,1,w
Davi,1,m
Dicle,1,w
Davut,1,m
Dieu,1,w
Daweh,1,m
Dilan,1,w
Dawoud,1,m
Dilay,1,w
Dayan,1,m
Dilber,1,w
Dayo,1,m
Diljin,1,w
Deen,1,m
Dimitra,1,w
Dejan-Bulut,1,m
Dina,1,w
Demian,1,m
Diễm,1,w
Denim,1,m
Diệp,1,w
Denis,1,m
Djamila,1,w
Denisovič,1,m
Do,1,w
Dennis,1,m
Dominika,1,w
Dennis-Lav,1,m
Doris,1,w
Denzel,1,m
Dragana,1,w
Destan,1,m
Dunja,1,w
Destiny,1,m
Dünyä,1,w
Devat,1,m
Ebba,1,w
Devin,1,m
Ecem,1,w
Di-rê,1,m
Ecrin,1,w
Diamond,1,m
Eda,1,w
Diar,1,m
Edanur,1,w
Dias-Tayrone,1,m
Eden,1,w
Dietmar,1,m
Edna,1,w
Dietrich,1,m
Ehrentrud,1,w
Dion,1,m
Eileen,1,w
Diyar,1,m
Elahe,1,w
Django,1,m
Elaina,1,w
Dmitrievič,1,m
Elaine,1,w
Dmitry,1,m
Elanur,1,w
Domenic,1,m
Elba,1,w
Domenik,1,m
Elea,1,w
Domingo,1,m
Eleina,1,w
Dominic,1,m
Eleni,1,w
Draco,1,m
Elenya,1,w
Dragan,1,m
Eleonore,1,w
Duncan,1,m
Eleyna,1,w
Duran,1,m
Eli,1,w
Dwayne,1,m
Eliana,1,w
Dzhesikov,1,m
Eliane,1,w
Dương,1,m
Elida,1,w
Ebrar,1,m
Elien,1,w
Eckart,1,m
Eliesa,1,w
Eckhard,1,m
Elifnaz,1,w
Ecki,1,m
Eline,1,w
Ede,1,m
Elinur,1,w
Edip,1,m
Elisabel,1,w
Ediz,1,m
Elisabeth-Theodora,1,w
Eduard,1,m
Eliz,1,w
Eduardo,1,m
Elizaveta,1,w
Edwy,1,m
Elke,1,w
Edzard,1,m
Ella-Sophie,1,w
Eemil,1,m
Ellalia,1,w
Egemen,1,m
Ellie,1,w
Egheosa,1,m
Elly,1,w
Egon,1,m
Elman,1,w
Egor,1,m
Elodie,1,w
Ehsan,1,m
Elsbeth,1,w
Eken,1,m
Elvin,1,w
Elay,1,m
Elyana,1,w
Elejandro,1,m
Elyna,1,w
Eli,1,m
Elyssa,1,w
Eliel,1,m
Emde,1,w
Elio,1,m
Emel,1,w
Eliot,1,m
Emelie,1,w
Elis,1,m
Emely,1,w
Elissan,1,m
Emely-Sophie,1,w
Eliyahu,1,m
Emi,1,w
Elliott,1,m
Emiliana,1,w
Eloi,1,m
Emily-Jasmin,1,w
Elon,1,m
Emily-Joleen,1,w
Elric,1,m
Emmanuela,1,w
Elsayed,1,m
Emmanuella,1,w
Elvis,1,m
Emmanuelle,1,w
Emeric,1,m
Emmily,1,w
Emile,1,m
Emmy,1,w
Emilian,1,m
Emriye,1,w
Emilian-Medo,1,m
Emujin,1,w
Emilien,1,m
Emy,1,w
Emmanuel,1,m
Engelien,1,w
Emory,1,m
Enid,1,w
Enilio,1,m
Enya,1,w
Enis,1,m
Epticem,1,w
Enrik,1,m
Erie,1,w
Enver,1,m
Erna,1,w
Enzo,1,m
Esilya,1,w
Ephraim,1,m
Esmeralda,1,w
Erblin,1,m
Esmée,1,w
Erdener,1,m
Esther,1,w
Erkam,1,m
Eugenia,1,w
Erkan,1,m
Eugénie,1,w
Erkut,1,m
Evane,1,w
Ernest,1,m
Evangéline,1,w
Ernst,1,m
Eve,1,w
Erol,1,m
Evelin,1,w
Etem,1,m
Evgenyevna,1,w
Ethan,1,m
Evin,1,w
Ewan,1,m
Evîn,1,w
Ezra,1,m
Eylem,1,w
Faarzan,1,m
Eyşan,1,w
Fai,1,m
Ezgi,1,w
Faik,1,m
Fadimatou,1,w
Falko,1,m
Fadwa,1,w
Faris,1,m
Faith,1,w
Fathurrohman,1,m
Farah,1,w
Fatih,1,m
Fatema,1,w
Fausto,1,m
Fatih,1,w
Fedon,1,m
Fatme,1,w
Feodor,1,m
Faye,1,w
Ferdi,1,m
Felia,1,w
Ferenc,1,m
Felice,1,w
Ferhat-Cemal,1,m
Feline,1,w
Ferris,1,m
Fenia,1,w
Fezan,1,m
Fenja,1,w
Fidel,1,m
Feride,1,w
Figallo,1,m
Feryal,1,w
Fikret,1,m
Feyza,1,w
Filian,1,m
Fiene,1,w
Filip,1,m
Filine,1,w
Findan,1,m
Filipa,1,w
Finlay,1,m
Filomena,1,w
Finn-Niklas,1,m
Firdevs,1,w
Fırat,1,m
Fleur,1,w
Firatcan,1,m
Florene,1,w
Fivos,1,m
Floriana,1,w
Florentin,1,m
Florina,1,w
Flori,1,m
Florine,1,w
Flow,1,m
Fox,1,w
Flynn,1,m
Franceska,1,w
Fokko,1,m
Franka,1,w
Fox,1,m
Friderike,1,w
Francesco,1,m
Frieda-Marie,1,w
Francois,1,m
Frédérique,1,w
Francísco,1,m
Félice,1,w
Franjo,1,m
Galya,1,w
Freddie,1,m
Gamar,1,w
Frederic,1,m
Georgieva,1,w
Frederico,1,m
Geraldine,1,w
Fredrik,1,m
Gertrude,1,w
Frido,1,m
Gesa,1,w
Furkan,1,m
Giang,1,w
Fynn,1,m
Gift,1,w
Fynn-Luca,1,m
Giulietta,1,w
Félix,1,m
Gjesdal,1,w
Gabriel-Kaan,1,m
Gladys,1,w
Gabriele,1,m
Golda,1,w
Gagik,1,m
Grossmann,1,w
Galin,1,m
Gudelia,1,w
Galinov,1,m
Gul,1,w
Gaspar,1,m
Gözel,1,w
Gaspard,1,m
Gül,1,w
Gaston,1,m
Gülizar,1,w
Gennadi,1,m
Gülsüm,1,w
Gentian,1,m
Halime,1,w
Gerald,1,m
Halina,1,w
Gernot,1,m
Hamide,1,w
Gero,1,m
Hamza,1,w
Gerome,1,m
Hanin,1,w
Gian,1,m
Harsimar,1,w
Gibson,1,m
Hassatu,1,w
Gino-Alexandro,1,m
Hasti,1,w
Gion,1,m
Hava,1,w
Giona,1,m
Haya,1,w
Gitau,1,m
Haylie,1,w
Giulian,1,m
Hazal,1,w
Glen,1,m
Hazel,1,w
Glenn,1,m
Hazra,1,w
Gordon,1,m
Hedi,1,w
Guido,1,m
Hedy,1,w
Guillaume,1,m
Heide,1,w
Gustaf,1,m
Helga,1,w
Gwyn,1,m
Helina,1,w
Gyunaydan,1,m
Hellena,1,w
Görkem,1,m
Helma,1,w
Güney,1,m
Henrike,1,w
Günter,1,m
Herzeline,1,w
Habib,1,m
Hiba,1,w
Hagen,1,m
Hien,1,w
Hai,1,m
Hilda,1,w
Haktan,1,m
Hilo,1,w
Hamada,1,m
Hiền,1,w
Hamude,1,m
Holly,1,w
Hao,1,m
Homa,1,w
Harmen,1,m
Hope,1,w
Hartwig,1,m
Hui,1,w
Hauke,1,m
Hêlîn,1,w
Heinz,1,m
Hòai,1,w
Helge,1,m
Hörmet,1,w
Hendrick,1,m
Hüdanur,1,w
Hendrik,1,m
Hülya,1,w
Henk,1,m
Hương,1,w
Henrich,1,m
Iclal,1,w
Herwig,1,m
İdil,1,w
Hien,1,m
Ihle,1,w
Hieronymus,1,m
Iis,1,w
Hiền,1,m
Ikesha,1,w
Hoang,1,m
İkra,1,w
Hobbes,1,m
Ikra,1,w
Holger,1,m
Ilayda,1,w
Hugh,1,m
Iliena,1,w
Hélio,1,m
Ilkin,1,w
Hòang,1,m
Illona,1,w
Hải,1,m
Ilma,1,w
Iasonas,1,m
Ilse,1,w
Ibn,1,m
Ilyaz,1,w
Ibryam,1,m
Ina,1,w
Idzho,1,m
Indah,1,w
Ignacio,1,m
Indira,1,w
Ignatz,1,m
Inge,1,w
Iheanyi,1,m
Ingeborg,1,w
Ikal,1,m
Inkeri,1,w
Ikrima,1,m
Inés,1,w
Ilian,1,m
Inşirah,1,w
Ilijas,1,m
İrem,1,w
Ilyaz,1,m
Irene,1,w
Ionuț,1,m
Irlis,1,w
Isa,1,m
Isabel,1,w
Ishak,1,m
Isi,1,w
Issa,1,m
Isra,1,w
Issam,1,m
Issa,1,w
Isyan,1,m
Itiva,1,w
Ivar,1,m
Iva,1,w
Iven,1,m
Ivana,1,w
Iwan,1,m
Iwona,1,w
Izumi,1,m
Jaana,1,w
Izzet,1,m
Jacqueline,1,w
Iñaki,1,m
Jamira,1,w
Jaad,1,m
Janina,1,w
Jaakob,1,m
Janine,1,w
Jacobus,1,m
Janne,1,w
Jaden,1,m
Janneke,1,w
Jadon,1,m
Jannine,1,w
Jael,1,m
Jara,1,w
Jakov,1,m
Jascha,1,w
Jakub,1,m
Jeannine,1,w
Jamal,1,m
Jehad,1,w
Jamiro,1,m
Jelena,1,w
Jannek,1,m
Jena,1,w
Jannes,1,m
Jeyda,1,w
Janosch,1,m
Joanna,1,w
Jared,1,m
Jola,1,w
Jarik,1,m
Jolanda,1,w
Jarle,1,m
Jolanta,1,w
Jaromir,1,m
Jolene,1,w
Jascha,1,m
Jona,1,w
Jaschar,1,m
Joni,1,w
Jaspar,1,m
Jordan,1,w
Jasper-Finn,1,m
Jorien,1,w
Jaxon,1,m
Josefin,1,w
Jean,1,m
Josefina,1,w
Jeffrey,1,m
Josephene,1,w
Jenke,1,m
Joséphine,1,w
Jens,1,m
Jouna,1,w
Jeremi,1,m
Jovana,1,w
Jerzy,1,m
Joya,1,w
Jihad,1,m
Juana,1,w
Jim,1,m
Judith,1,w
Jimmy,1,m
Jula,1,w
Jindra,1,m
Jule,1,w
Jiyan,1,m
Julienne,1,w
Joa,1,m
Julika,1,w
Joan,1,m
Juma,1,w
Johny,1,m
June,1,w
Jon-Gu,1,m
Jördis,1,w
Jonne,1,m
Júlia,1,w
Joonas,1,m
Kaaya,1,w
Jorge-Luis,1,m
Kaddijatou,1,w
Joscha,1,m
Kader,1,w
Jose,1,m
Kaela,1,w
Joshu,1,m
Kala,1,w
Joël,1,m
Kalea,1,w
Juha,1,m
Kalotta,1,w
Juhani,1,m
Kamuran,1,w
Juko,1,m
Karima,1,w
Juljano,1,m
Karin,1,w
Junayd,1,m
Karina,1,w
Junior,1,m
Karlina,1,w
Jupiter,1,m
Katalina,1,w
Jurek,1,m
Katelyn,1,w
Jurij,1,m
Kathrin,1,w
Justin,1,m
Kathrina,1,w
János,1,m
Kathy,1,w
Jürgen,1,m
Katlynn,1,w
Kadir,1,m
Kaur,1,w
Kahini,1,m
Kelly,1,w
Kahraman,1,m
Kevser,1,w
Kaju,1,m
Keynane,1,w
Kalani,1,m
Keziah,1,w
Kalin,1,m
Khanh,1,w
Kalle,1,m
Khushi,1,w
Kalunga,1,m
Ki,1,w
Kamaseo,1,m
Kiara,1,w
Kanta,1,m
Kiki,1,w
Karim,1,m
Kimberly,1,w
Karlos-Samir,1,m
Kimia,1,w
Karlson,1,m
Kinga,1,w
Karsten,1,m
Kira,1,w
Karzan,1,m
Kirstin,1,w
Kassim,1,m
Kiều,1,w
Kaya,1,m
Ksenia,1,w
Kayden,1,m
kyzy,1,w
Kayra,1,m
L'or,1,w
Keanu,1,m
Lajlah,1,w
Kejau,1,m
Lamisa,1,w
Kenai,1,m
Lamya,1,w
Kenny,1,m
Lan,1,w
Keno,1,m
Laouratou,1,w
Kent,1,m
Lara-Michèlle,1,w
Keo,1,m
Larin,1,w
Kerim,1,m
Larine,1,w
Keyhan,1,m
Lauren,1,w
Khalil,1,m
Lawalia,1,w
Khanh,1,m
Layal,1,w
Khantulga,1,m
Layana,1,w
Khôi,1,m
Layla,1,w
Kian,1,m
Leah,1,w
Kieran,1,m
Leelo,1,w
Killian,1,m
Leilani,1,w
Kimutai,1,m
Lenia,1,w
Kirillovič,1,m
Lennya,1,w
Kiến,1,m
Leo,1,w
Koa,1,m
Leonar,1,w
Koban,1,m
Leonore,1,w
Koke,1,m
Leontina,1,w
Kolima,1,m
Lerato,1,w
Kolja,1,m
Leslie,1,w
Konstantins,1,m
Letizia,1,w
Koray,1,m
Levinia,1,w
Kosta,1,m
Liah,1,w
Krister,1,m
Lian,1,w
Kristoffer,1,m
Liana-Lany,1,w
Kushan,1,m
Liara,1,w
Kymani,1,m
Libelle,1,w
Kyo,1,m
Libertas,1,w
Kâzım,1,m
Liesbeth,1,w
Lam,1,m
Liesel,1,w
Laurenthin,1,m
Lika,1,w
Laurenz,1,m
Lila,1,w
Lauri,1,m
Lilah-Newlook,1,w
Lean,1,m
Lile,1,w
Leander-Emilian,1,m
Lilien,1,w
Lee,1,m
Lilija,1,w
Leeve,1,m
Lillie,1,w
Leevi,1,m
Lilyan,1,w
Leevy,1,m
Limar,1,w
Lenni,1,m
Lina-Sophie,1,w
Lennox,1,m
Line,1,w
Lennox-Tylor,1,m
Linn,1,w
Lenny,1,m
Linnéa,1,w
Leno,1,m
Lio,1,w
Lenz,1,m
Lisbeth,1,w
Leonar,1,m
Lise,1,w
Leonas,1,m
Liselotte,1,w
Leonidas,1,m
Liske,1,w
Lesley,1,m
Liya,1,w
Leto,1,m
Liyana,1,w
Lev,1,m
Ljubov,1,w
Lew,1,m
Loana,1,w
Lewin,1,m
Lomi,1,w
Lieven,1,m
Lonneke,1,w
Lindskov,1,m
Lora,1,w
Lio,1,m
Loredana,1,w
Liviu,1,m
Loreen,1,w
Loki,1,m
Loreley,1,w
Lorik,1,m
Lorena,1,w
Loris,1,m
Lorin,1,w
Lothar,1,m
Lou-Ann,1,w
Louan,1,m
Louane,1,w
Lovis,1,m
Louison,1,w
Luam,1,m
Loulou,1,w
Lucas-Sebastain,1,m
Loumay,1,w
Lucio,1,m
Lubna,1,w
Ludovico,1,m
Luca,1,w
Lui,1,m
Lucía,1,w
Luk,1,m
Ludmila,1,w
Lukes,1,m
Ludmilla,1,w
Lyubomirov,1,m
Luela,1,w
Lémar,1,m
Lufinia,1,w
Léo,1,m
Luis,1,w
Lê,1,m
Lumen,1,w
Maciej,1,m
Lumi,1,w
Maddox,1,m
Lumière,1,w
Mahdi,1,m
Luong,1,w
Mahmoud,1,m
Lupa,1,w
Mahmut,1,m
Lupita,1,w
Maik,1,m
Luz,1,w
Maikel,1,m
Lya,1,w
Majd,1,m
Lyana,1,w
Maksim,1,m
Lydia,1,w
Malcolm,1,m
Lyla,1,w
Malick,1,m
Lèa,1,w
Mamadou,1,m
Léonie,1,w
Manfred,1,m
Líle,1,w
Manoah,1,m
Maai,1,w
Manolo,1,m
Maayan,1,w
Marc,1,m
Mabel,1,w
Marc-Angelo,1,m
Madalena,1,w
Marcel,1,m
Madisen,1,w
Marcus,1,m
Madline,1,w
Marin,1,m
Magdalene,1,w
Marius,1,m
Magnolia,1,w
Mark,1,m
Magomedova,1,w
Mark-David,1,m
Magomedovna,1,w
Marley,1,m
Magret,1,w
Marlow,1,m
Maila,1,w
Marshall,1,m
Mailis,1,w
Marten,1,m
Majella,1,w
Marti,1,m
Majoric,1,w
Martín,1,m
Mala,1,w
Mason,1,m
Malaika,1,w
Mate,1,m
Malak,1,w
Matia,1,m
Malena,1,w
Matisse,1,m
Mali,1,w
Matjah,1,m
Malia,1,w
Mats-Niklas,1,m
Maliah,1,w
Matthes,1,m
Malka,1,w
Matthew,1,m
Mallory-Joelle,1,w
Matthis,1,m
Mame,1,w
Mattia,1,m
Manchita,1,w
Mauritz,1,m
Mandala,1,w
Maxime,1,m
Mandy,1,w
Maximilian-Leon,1,m
Manissa,1,w
Maximovič,1,m
Manon,1,w
McGlade,1,m
Manuela,1,w
Mehdi,1,m
Maor,1,w
Meher,1,m
Mara-Elaine,1,w
Mehmed,1,m
Mare,1,w
Mehmethan,1,m
Mareike,1,w
Melih,1,m
Margaret,1,w
Melitón,1,m
Margaretha,1,w
Memocilo,1,m
Mariana,1,w
Meng,1,m
Marianna,1,w
Merlin,1,m
Marie-Lou,1,w
Mertcan,1,m
Mariechen,1,w
Meshal,1,m
Mariella,1,w
Mesih-Ramazan,1,m
Marielle,1,w
Meta,1,m
Marika,1,w
Metincan,1,m
Marilen,1,w
Mevlin,1,m
Marion,1,w
Meylo,1,m
Maris,1,w
Michele,1,m
Marisa,1,w
Mickey,1,m
Maritta,1,w
Mihro,1,m
Marivel,1,w
Mikio,1,m
Marja,1,w
Mikolai,1,m
Marlen,1,w
Mikolaj,1,m
Marlies,1,w
Mikołaj,1,m
Martinova,1,w
Mikus,1,m
Mary-Lou,1,w
Milian,1,m
Mary-Sol,1,w
Milkov,1,m
Maryam,1,w
Milo-Devin,1,m
Maryem,1,w
Milow,1,m
Maryjane,1,w
Milud,1,m
Mathilde,1,w
Minami,1,m
Matilde,1,w
Mino,1,m
Maurice,1,w
Mir,1,m
Mauritia,1,w
Miraç,1,m
Maurizia,1,w
Mirza,1,m
Maxi,1,w
Misel,1,m
Maxim,1,w
Mladenov,1,m
Maxine,1,w
Moen,1,m
Mayleen,1,w
Moyo,1,m
Maylena,1,w
Mubeen,1,m
Mc,1,w
Muhsin,1,m
Mea,1,w
Mussa,1,m
Medea,1,w
Mustapha,1,m
Meilani,1,w
Mwenda,1,m
Mekselina,1,w
Mwendo,1,m
Melake,1,w
Márk,1,m
Melieke,1,w
Müslüm,1,m
Melike,1,w
Nabil,1,m
Melissa-Chantal,1,w
Nadir,1,m
Mella,1,w
Naikabaler,1,m
Menamin,1,w
Naim,1,m
Meret,1,w
Nali,1,m
Merida,1,w
Nalu,1,m
Merliah,1,w
Nana,1,m
Mette,1,w
Napoleon,1,m
Mia-Milu,1,w
Nataniel,1,m
Miamina,1,w
Navid,1,m
Miao,1,w
Naïm,1,m
Michalina,1,w
Nedim,1,m
Michonne,1,w
Nemer,1,m
Mielya,1,w
Nero,1,m
Miena,1,w
Nestor,1,m
Milar,1,w
Nevin,1,m
Mille,1,w
Nguyen,1,m
Millie,1,w
Ngô,1,m
Milly,1,w
Niclas-Gerd,1,m
Min-Ji,1,w
Nico,1,m
Mindy,1,w
Nicolaus,1,m
Mine,1,w
Niels,1,m
Minna,1,w
Nii,1,m
Minou,1,w
Nik,1,m
Mira-Chanel,1,w
Nikan,1,m
Miracle,1,w
Nikolaev,1,m
Miray,1,w
Nikolaus,1,m
Mirhan,1,w
Nil,1,m
Mirna,1,w
Nima,1,m
Mischaela,1,w
Nio,1,m
Mitra,1,w
Nishina,1,m
Mohamed,1,w
Nithard,1,m
Mohsen,1,w
Noam,1,m
Momo,1,w
Nooa,1,m
Monique,1,w
Norbert,1,m
Morgana,1,w
Nordal,1,m
Muntaha,1,w
Normen,1,m
Mürvet,1,w
Noël,1,m
Mỹ,1,w
Numan,1,m
Nada,1,w
Nuri,1,m
Nagihan,1,w
Octavian,1,m
Najat,1,w
Odin,1,m
Nami,1,w
Okan,1,m
Nancy,1,w
Olaf,1,m
Nannono,1,w
Oleg,1,m
Naomi,1,w
Oles,1,m
Nas,1,w
Olin,1,m
Natalija,1,w
Olivier,1,m
Natascha,1,w
Olsen,1,m
Naya,1,w
Oluwatimilehin,1,m
Nayab,1,w
Onni,1,m
Nayra,1,w
Opara,1,m
Naz,1,w
Orhan,1,m
Nazar,1,w
Orion,1,m
Nazlim,1,w
Osacr,1,m
Neda,1,w
Osman,1,m
Nedyalkova,1,w
Osmancan,1,m
Neela,1,w
Ostap,1,m
Neela-Fina,1,w
Oswald,1,m
Nefeli,1,w
Otis,1,m
Neila,1,w
Ovidio,1,m
Neiva,1,w
Owe,1,m
Nelly-Sophia,1,w
Oyas,1,m
Nena,1,w
Oz,1,m
Nessrin,1,w
Pablo,1,m
Neva,1,w
Palmer,1,m
Nexhmije,1,w
Panja,1,m
Neyla,1,w
Paolo,1,m
Ngoc,1,w
Parker,1,m
Ngoda,1,w
Pascal-Isaak,1,m
Ngân,1,w
Pasqual,1,m
Nhu,1,w
Patrice,1,m
Nia,1,w
Paul-Richard,1,m
Niah,1,w
Paulo,1,m
Nicol,1,w
Pawel,1,m
Nicole,1,w
Paxton,1,m
Nida,1,w
Per,1,m
Niki,1,w
Pete,1,m
Nikita,1,w
Phil,1,m
Nikol,1,w
