vorname,anzahl,geschlecht
Steffen,1,m
Shirley,1,w
Stelov,1,m
Shiva,1,w
Stephan,1,m
Siarheyeuna,1,w
Stevan,1,m
Sidonie,1,w
Stig,1,m
Sidra,1,w
Stoicho,1,m
Sienna,1,w
Stuart,1,m
Siham,1,w
Sulejman,1,m
Sıla,1,w
Sun-Woo,1,m
Sila,1,w
Sven,1,m
Silke,1,w
Syuleymanov,1,m
Simay,1,w
Süleyman,1,m
Sinisa,1,w
Tabe,1,m
Sirin,1,w
Tadeos,1,m
Siwar,1,w
Taha-Yasin,1,m
Siyan,1,w
Taissir,1,m
Skeeter,1,w
Takla,1,m
Slavka,1,w
Talat,1,m
Sofija,1,w
Talaykan,1,m
Sofiyah,1,w
Taleb,1,m
Soha,1,w
Talo,1,m
Solange,1,w
Tamam,1,m
Solea,1,w
Tamino,1,m
Soley,1,w
Tamme,1,m
Solin-Nuda,1,w
Tammo,1,m
Sonia,1,w
Tanasie,1,m
Sonja,1,w
Tanaya,1,m
Sophie-Antoinette,1,w
Tarek,1,m
Sophie-Marie,1,w
Tassilo,1,m
Stanislavovna,1,w
Tate,1,m
Stefanieja,1,w
Taylor-Jay,1,m
Stefka,1,w
Tayo,1,m
Suad,1,w
Teddy-Royal,1,m
Sude,1,w
Temo,1,m
Sumalee,1,w
Tendo,1,m
Sumeyye,1,w
Texor,1,m
Suri,1,w
Thadeus,1,m
Susanna,1,w
Thanh,1,m
Susanne,1,w
Thassilo,1,m
Suvi,1,w
Thibault,1,m
Suzana,1,w
Thilo,1,m
Syeda,1,w
Thira,1,m
Syuleymanova,1,w
Thorben,1,m
Syurhan,1,w
Thore,1,m
Sèna,1,w
Thorin,1,m
Tabea,1,w
Thorsten,1,m
Taffi,1,w
Thorven,1,m
Tahire,1,w
Thái,1,m
Takyiwaa,1,w
Théodore,1,m
Talea,1,w
Thắng,1,m
Tallulah,1,w
Tiago,1,m
Talya,1,w
Tiberius,1,m
Tamaya,1,w
Tilman,1,m
Tamerova,1,w
Timi,1,m
Tarlan,1,w
Timm,1,m
Tasha,1,w
Timofey,1,m
Tatjana,1,w
Timuah,1,m
Taïma,1,w
Ting,1,m
Taïs,1,w
Titus,1,m
Teodora,1,w
Tiwas,1,m
Teresia,1,w
Tizian,1,m
Tesnim,1,w
Tobias,1,m
Teyada,1,w
Toby,1,m
Thalia,1,w
Toko,1,m
Theresia,1,w
Tolga,1,m
Thien,1,w
Tom-Idris,1,m
Thomas,1,w
Tomeo,1,m
Thùy,1,w
Tomer,1,m
Thư,1,w
Toran,1,m
Thảo,1,w
Torsten,1,m
Tiana,1,w
Towe,1,m
Tiffany,1,w
Tran,1,m
Tihomirova,1,w
Triệu,1,m
Tijda,1,w
Tuan,1,m
Tijen,1,w
Tuğra,1,m
Tina,1,w
Tycho,1,m
Ting-Yu,1,w
Tyron,1,m
Tisha,1,w
Tyrone-Wesley,1,m
Tolmasbek,1,w
Tùng,1,m
Toma,1,w
Tú,1,m
Tosca,1,w
Uchenna,1,m
Tova,1,w
Ugonna,1,m
Tove,1,w
Ulrich,1,m
Tracy,1,w
Umberto,1,m
Tri,1,w
Umeyr,1,m
Trudi,1,w
und,1,m
Tu,1,w
Untamo,1,m
Tue,1,w
Uras,1,m
Tuyết,1,w
Usame,1,m
Tuğçe,1,w
Usayr,1,m
Tuģce,1,w
Utku,1,m
Tyreen,1,w
Uwais,1,m
Tâm,1,w
Valentinov,1,m
Türkan,1,w
Valerian,1,m
Ugochukwu,1,w
Van,1,m
Uhsadel,1,w
Vasile,1,m
Ulrike,1,w
Vasilis,1,m
Una,1,w
Vassilij,1,m
Uyên,1,w
Vassilis,1,m
Vakhidovna,1,w
Vastiel,1,m
Valeriya,1,w
Vatersname),1,m
Van,1,w
Velislavov,1,m
Vanegas,1,w
Veselinov,1,m
Vaniah,1,w
Veysi,1,m
Vanida,1,w
Victor,1,m
Venisha,1,w
Victory,1,m
Verena,1,w
Viggo,1,m
Vi,1,w
Vilas,1,m
Vighanda,1,w
Vilijam,1,m
Vilja,1,w
Vinh,1,m
Violaine,1,w
Vinicius,1,m
Violeta,1,w
Vito,1,m
Virzhinieva,1,w
Vitus,1,m
Vita,1,w
Vontan,1,m
Vivian,1,w
Vũ,1,m
Viviana,1,w
Wali,1,m
Viyan,1,w
Walter,1,m
Vy,1,w
Wasim,1,m
Wafa,1,w
Wen-Jie,1,m
Wafaa,1,w
Wendelin,1,m
Wangari,1,w
Wenzlawe,1,m
Wangui,1,w
Wesal,1,m
Wanjiru,1,w
Wesley,1,m
Wasilisa,1,w
Whitney,1,m
Weijia,1,w
Willy-Carlo,1,m
Wiktoria,1,w
Wlad,1,m
Wilhelmina,1,w
Wladimir,1,m
Willemine,1,w
Wolfgang,1,m
Willow,1,w
Xaver,1,m
Wilma,1,w
Xerxes,1,m
Winifred,1,w
Xian,1,m
Winnie,1,w
Xin,1,m
Winnie-Elise,1,w
Xuan,1,m
Xenia,1,w
Yahye,1,m
Xhoia,1,w
Yakoub,1,m
Xiomara,1,w
Yani,1,m
Xu,1,w
Yann,1,m
Yade,1,w
Yannick,1,m
Yandé,1,w
Yannik,1,m
Yaren,1,w
Yannis,1,m
Yaroslava,1,w
Yaro,1,m
Yasmina,1,w
Yasar,1,m
Yawen,1,w
Yasir,1,m
Yaëlle,1,w
Yazan,1,m
Yağmur,1,w
Yekcan,1,m
Yi-Chen,1,w
Yichen,1,m
Ylva,1,w
Yikuan,1,m
Ylvie,1,w
Yoan,1,m
Yolanda,1,w
Yoldaş,1,m
Youssra,1,w
Yong,1,m
Yu-Mi,1,w
Yosef,1,m
Yue,1,w
Younez,1,m
Yui,1,w
Younis,1,m
Yuka,1,w
Yousry,1,m
Yulieva,1,w
Youssif,1,m
Yumen,1,w
Yulius,1,m
Yumi,1,w
Yuliyanov,1,m
Yumna,1,w
Yuma,1,m
Yuna,1,w
Yunerov,1,m
Yusnie,1,w
Yunusali,1,m
Yves,1,w
Yusein,1,m
Yüzgül,1,w
Yusufhaci,1,m
Zaara,1,w
Yvann,1,m
Zaara-Shirin,1,w
Zaher,1,m
Zahide,1,w
Zahrun,1,m
Zamira,1,w
Zain'eddin,1,m
Zara-Ceylan,1,w
Zakaria,1,m
Zarina,1,w
Zakarya,1,m
Zebo,1,w
Zaki,1,m
Zehranur,1,w
Zami,1,m
Zelda,1,w
Zarko,1,m
Zeliya,1,w
Ze,1,m
Zerife,1,w
Zelimkhanović,1,m
Zeynab,1,w
Ziad,1,m
Zhanisovna,1,w
Zibo,1,m
Zheraiya,1,w
Zidane,1,m
Zidni-Radia,1,w
Zoev,1,m
Zila,1,w
Zorbey,1,m
Zilyan,1,w
Zorlu,1,m
Zinnur,1,w
Zubeyr,1,m
Ziziane,1,w
Zuhair,1,m
Zlatkova,1,w
Zwi,1,m
Zoa,1,w
Åke,1,m
Zoi,1,w
Ægidius,1,m
Zorana,1,w
Çağdaş,1,m
Zozan,1,w
Çınar,1,m
Zoè,1,w
Émile,1,m
Zoí,1,w
Özdjan,1,m
Zümranur,1,w
Özgür,1,m
Élise,1,w
Đường,1,m
Özge,1,w
Şahan,1,m
Özlem,1,w
Şevket,1,m
Ümmü,1,w
Şükrü,1,m
Đặng,1,w
Şeval,1,w
Şhirin,1,w
Ali,55,m
Sophie,54,w
Marie,48,w
Elias,37,m
Charlotte,33,w
Mia,33,w
Alexander,29,m
Elif,29,w
Maria,29,w
Leon,26,m
Noah,26,m
Maximilian,24,m
Emma,23,w
Paul,22,m
Emilia,22,w
Mira,22,w
Finn,21,m
Louis,20,m
Sophia,20,w
Elisabeth,19,w
Jakob,18,m
Jonas,17,m
Hannah,17,w
Karl,16,m
Luca,16,m
Ella,16,w
Johanna,16,w
David,15,m
Emil,15,m
Anna,15,w
Hamza,15,m
Elena,15,w
Muhammed,15,m
Melina,15,w
Nur,15,w
Adam,14,m
Ahmad,14,m
Clara,14,w
Ben,14,m
Emily,14,w
Benjamin,14,m
Lara,14,w
Daniel,14,m
Laura,14,w
Joel,14,m
Sara,14,w
Julian,14,m
Leo,14,m
Mila,13,w
Sofia,13,w
Emir,13,m
Ibrahim,13,m
Max,13,m
Tim,13,m
Yusuf,13,m
Lena,12,w
Lina,12,w
Luisa,12,w
Mina,12,w
Amir,12,m
Felix,12,m
Liam,12,m
Mohamad,12,m
Niklas,12,m
Vincent,12,m
Azra,11,w
Ela,11,w
Leni,11,w
Olivia,11,w
Zoe,11,w
Leonard,11,m
Miran,11,m
Samuel,11,m
Valentin,11,m
Yiğit,11,m
Elisa,10,w
Greta,10,w
Hanna,10,w
Jasmin,10,w
Leonie,10,w
Mathilda,10,w
Sarah,10,w
Adrian,10,m
Anton,10,m
Christian,10,m
Henry,10,m
Jonathan,10,m
Michael,10,m
Mohammad,10,m
Mustafa,10,m
Omar,10,m
Amy,9,w
Antonia,9,w
Helena,9,w
Isabella,9,w
Lea,9,w
Lilly,9,w
Lisa,9,w
Liya,9,w
Luise,9,w
Emilio,9,m
Nele,9,w
Fabian,9,m
Pauline,9,w
Hassan,9,m
Hussein,9,m
Jan,9,m
Johann,9,m
Lucas,9,m
Lukas,9,m
Maxim,9,m
Mohamed,9,m
Moritz,9,m
Oskar,9,m
Simon,9,m
Yasin,9,m
Amelie,8,w
Amina,8,w
Frieda,8,w
Maja,8,w
Matilda,8,w
Maya,8,w
Abdullah,8,m
Berat,8,m
Can,8,m
Christopher,8,m
Elyas,8,m
Emanuel,8,m
Frederik,8,m
Friedrich,8,m
Gabriel,8,m
Jayden,8,m
Matteo,8,m
Milan,8,m
Raphael,8,m
Tom,8,m
Youssef,8,m
Ida,7,w
Julie,7,w
Katharina,7,w
Lia,7,w
Marlene,7,w
Maryam,7,w
Medina,7,w
Miray,7,w
Paulina,7,w
Valentina,7,w
Victoria,7,w
Zeynep,7,w
Amin,7,m
Dean,7,m
Dennis,7,m
Ensar,7,m
Florian,7,m
Kaan,7,m
Karim,7,m
Linus,7,m
Luis,7,m
Mika,7,m
Milo,7,m
Nils,7,m
Rafael,7,m
Theodor,7,m
William,7,m
Elin,6,w
Finja,6,w
Isabell,6,w
Jana,6,w
Lou,6,w
Louisa,6,w
Mariam,6,w
Masal,6,w
Meryem,6,w
Miriam,6,w
Nisa,6,w
Rose,6,w
Sofie,6,w
Yasmin,6,w
Ahmed,6,m
Bennet,6,m
Bruno,6,m
Constantin,6,m
Dominik,6,m
Emre,6,m
Enes,6,m
Eren,6,m
Frank,6,m
Fritz,6,m
Fynn,6,m
Ilyas,6,m
Johannes,6,m
Junis,6,m
Lion,6,m
Marcel,6,m
Marvin,6,m
Mohammed,6,m
Muhammad,6,m
Oliver,6,m
Peter,6,m
Poyraz,6,m
Richard,6,m
Taha,6,m
Toni,6,m
Willi,6,m
Alexandra,5,w
Amilia,5,w
Anastasia,5,w
Anouk,5,w
Aurelia,5,w
Carlotta,5,w
Cecilia,5,w
Christina,5,w
Fabienne,5,w
Fatma,5,w
Flora,5,w
Havin,5,w
Josephine,5,w
Lotta,5,w
Malia,5,w
Melisa,5,w
Milena,5,w
Paula,5,w
Rosa,5,w
Thea,5,w
Vanessa,5,w
Viktoria,5,w
Yasmina,5,w
Zehra,5,w
Aras,5,m
Arthur,5,m
Damian,5,m
Efe,5,m
Emin,5,m
Hannes,5,m
Hasan,5,m
Ivan,5,m
Jad,5,m
Joshua,5,m
Khaled,5,m
Konstantin,5,m
Lasse,5,m
Leandro,5,m
Levin,5,m
Luke,5,m
Marlon,5,m
Mateo,5,m
Mats,5,m
Mert,5,m
Philipp,5,m
Piet,5,m
René,5,m
Robert,5,m
Sam,5,m
Sami,5,m
Sebastian,5,m
Thomas,5,m
Tristan,5,m
Uwe,5,m
Viktor,5,m
Ömer,5,m
Alina,4,w
Amira,4,w
Andreea,4,w
Asya,4,w
Aurora,4,w
Debora,4,w
Diana,4,w
Elina,4,w
Elli,4,w
Eslem,4,w
Estelle,4,w
Eva,4,w
Helene,4,w
Helin,4,w
Ilayda,4,w
Juna,4,w
Larissa,4,w
Linda,4,w
Livia,4,w
Lotte,4,w
Mai,4,w
Malak,4,w
Mara,4,w
Marleen,4,w
Noa,4,w
Nora,4,w
Rosalie,4,w
Su,4,w
Talia,4,w
Theresa,4,w
Tuana,4,w
Yaren,4,w
Alan,4,m
Albert,4,m
Andrei,4,m
Arda,4,m
Arvid,4,m
Bastian,4,m
Bela,4,m
Bilal,4,m
Burak,4,m
Emirhan,4,m
Eric,4,m
Erik,4,m
Ferdinand,4,m
Georg,4,m
Halil,4,m
Hans,4,m
Hüseyin,4,m
Jamie,4,m
Jannik,4,m
John,4,m
Jona,4,m
Julius,4,m
Kerim,4,m
Kevin,4,m
Leander,4,m
Leonardo,4,m
Leopold,4,m
Lias,4,m
Lio,4,m
Luka,4,m
Maria,4,m
Mark,4,m
Martin,4,m
Matti,4,m
Mehmet,4,m
Mikail,4,m
Musa,4,m
Nicklas,4,m
Niclas,4,m
Noel,4,m
Oscar,4,m
Patrick,4,m
Phil,4,m
Philip,4,m
Said,4,m
Timur,4,m
Tobias,4,m
Tony,4,m
Yakup,4,m
Yassin,4,m
Ada,3,w
Adele,3,w
Aisha,3,w
Alice,3,w
Alicja,3,w
Aliya,3,w
Alma,3,w
Amani,3,w
Anais,3,w
Anh,3,w
Anja,3,w
Annabelle,3,w
Asmin,3,w
Aylin,3,w
Berfin,3,w
Betty,3,w
Buğlem,3,w
Carla,3,w
Cataleya,3,w
Damla,3,w
Daria,3,w
Defne,3,w
Ecrin,3,w
Eda,3,w
Elaina,3,w
Elanur,3,w
Elise,3,w
Elizabeth,3,w
Emelie,3,w
Emely,3,w
Emine,3,w
Esma,3,w
Fatima,3,w
Frida,3,w
Grace,3,w
Hanin,3,w
Havva,3,w
Hira,3,w
Huda,3,w
İrem,3,w
Janina,3,w
Jelena,3,w
Jolien,3,w
Joline,3,w
Katrin,3,w
Kim,3,w
Kimberly,3,w
Klara,3,w
Leen,3,w
Lenia,3,w
Leonora,3,w
Leyla,3,w
Lily,3,w
Louise,3,w
Lucia,3,w
Lynn,3,w
Maila,3,w
Manessa,3,w
Marija,3,w
Marina,3,w
Marla,3,w
Martha,3,w
Alessio,3,m
Melissa,3,w
Alvar,3,m
Merve,3,w
Andreas,3,m
Mona,3,w
Andrew,3,m
Monika,3,w
Angelo,3,m
Naomi,3,w
Bernd,3,m
Narin,3,w
Caspar,3,m
Natalia,3,w
Cemil,3,m
Nehir,3,w
Clemens,3,m
Nina,3,w
Colin,3,m
Nour,3,w
Dejan,3,m
Pia,3,w
Denis,3,m
Romy,3,w
Deniz,3,m
Ruth,3,w
Eymen,3,m
Sahra,3,w
Filip,3,m
Samantha,3,w
Hadi,3,m
Selma,3,w
Hagen,3,m
Sena,3,w
Harun,3,m
Sibel,3,w
Heinrich,3,m
Stella,3,w
Herbert,3,m
Tilda,3,w
Jakub,3,m
Valerie,3,w
Jason,3,m
Veronika,3,w
Johnny,3,m
Yuna,3,w
Jordan,3,m
Zahraa,3,w
Juri,3,m
Zainab,3,w
Karsten,3,m
Zoey,3,w
Kenan,3,m
Zoé,3,w
Kerem,3,m
Kilian,3,m
Kurt,3,m
Kuzey,3,m
Lennard,3,m
Lennox,3,m
Levi,3,m
Lian,3,m
Lionel,3,m
Logan,3,m
Luiz,3,m
Mahmoud,3,m
Malik,3,m
Mario,3,m
Matthias,3,m
Merdan,3,m
Merlin,3,m
Mike,3,m
Mio,3,m
Muhamed,3,m
Murat,3,m
Nikolas,3,m
Noam,3,m
Osman,3,m
Otto,3,m
Pascal,3,m
Pepe,3,m
Quinn,3,m
Robin,3,m
Roger,3,m
Roman,3,m
Selim,3,m
Thore,3,m
Timo,3,m
Tyler,3,m
Vasilije,3,m
Victor,3,m
Yannik,3,m
Younes,3,m
Yunus,3,m
Çinar,3,m
Adamma,2,w
Ahsen,2,w
Aischa,2,w
Albana,2,w
Alena,2,w
Alessia,2,w
Aleyna,2,w
Alicia,2,w
Aliyah,2,w
Amalia,2,w
Amelia,2,w
Amélie,2,w
Annika,2,w
Aria,2,w
Arin,2,w
Ava,2,w
Aysu,2,w
Badia,2,w
Batul,2,w
Beatrice,2,w
Beren,2,w
Bettina,2,w
Beyza,2,w
Cansu,2,w
Celeste,2,w
Ceren,2,w
Ceyda,2,w
Ceylin,2,w
Chi,2,w
Christiane,2,w
Cristina,2,w
Dalia,2,w
Delal,2,w
Derya,2,w
Dilara,2,w
Dorothea,2,w
Ece,2,w
Eftelya,2,w
Elea,2,w
Eleni,2,w
Elida,2,w
Aaron,2,m
Elissa,2,w
Abbas,2,m
Elsa,2,w
Adil,2,m
Emilie,2,w
Aleksandar,2,m
Emmi,2,w
Alen,2,m
Emmy,2,w
Alessandro,2,m
Erva,2,w
Alex,2,m
Esila,2,w
Almir,2,m
Esmanur,2,w
Ammar,2,m
Eve,2,w
Anas,2,m
Eveline,2,w
Anh,2,m
Evin,2,w
Antoine,2,m
Eylül,2,w
Antoni,2,m
Ezgi,2,w
Arian,2,m
Felizitas,2,w
Arijan,2,m
Filipova,2,w
Armando,2,m
Finnja,2,w
Ashraf,2,m
Fiona,2,w
August,2,m
Florentine,2,w
Aurelio,2,m
Friederike,2,w
Ayaz,2,m
Gabriela,2,w
Bao,2,m
Gül,2,w
Batu,2,m
Hanni,2,w
Benedikt,2,m
Hatice,2,w
Cahit,2,m
Heidi,2,w
Carl,2,m
Helen,2,w
Charles,2,m
Helga,2,w
Charly,2,m
Hilal,2,w
Christoph,2,m
Hope,2,w
Cihan,2,m
Hélène,2,w
Damon,2,m
Iman,2,w
Danil,2,m
Irma,2,w
Danilo,2,m
Isabel,2,w
Dario,2,m
Ivanova,2,w
Darko,2,m
Jamila,2,w
Detlef,2,m
Jane,2,w
Devin,2,m
Janine,2,w
Devrim,2,m
Jara,2,w
Diego,2,m
Jenny,2,w
Diyar,2,m
Jolie,2,w
Dylan,2,m
Jolina,2,w
Edem,2,m
Jonna,2,w
Eduard,2,m
Joyce,2,w
Edward,2,m
Julia,2,w
Ege,2,m
Juliana,2,w
Elian,2,m
Karla,2,w
Emilian,2,m
Karlotta,2,w
Erdem,2,m
Kassandra,2,w
Eyad,2,m
Kathleen,2,w
Fiete,2,m
Kevser,2,w
Fridolin,2,m
Laila,2,w
Glenn,2,m
Lamar,2,w
Güney,2,m
Lavinia,2,w
Han,2,m
Layal,2,w
Hanno,2,m
Layan,2,w
Henning,2,m
Layla,2,w
İbrahim,2,m
Lea-Sophie,2,w
Imran,2,m
Leena,2,w
Ismail,2,m
Lene,2,w
Issam,2,m
Lien,2,w
Iven,2,m
Lijana,2,w
Jacob,2,m
Liliana,2,w
Jamal,2,m
Lilli,2,w
Jannes,2,m
Linnea,2,w
Jannis,2,m
Liyana,2,w
Jasper,2,m
Liz,2,w
Jeffrey,2,m
Lola,2,w
Jeremy,2,m
Lu,2,w
Jerome,2,m
Lucy,2,w
Jesper,2,m
Madita,2,w
Johan,2,m
Magda,2,w
Joris,2,m
Magdalena,2,w
Josef,2,m
Maggie,2,w
Jules,2,m
Malina,2,w
Julien,2,m
Malou,2,w
Justus,2,m
Marlen,2,w
Jürgen,2,m
Marta,2,w
Kacper,2,m
Martina,2,w
Kai,2,m
Maryana,2,w
Khadir,2,m
Mayla,2,w
Kian,2,m
Megan,2,w
Konstantinos,2,m
Melanie,2,w
Lazar,2,m
Melia,2,w
Ledion,2,m
Meliha,2,w
Lennart,2,m
Meriam,2,w
Lenny,2,m
Merle,2,w
Leonas,2,m
Meta,2,w
Leonidas,2,m
Michaela,2,w
Levent,2,m
Michelle,2,w
Liron,2,m
Milkova,2,w
Liyan,2,m
Milla,2,w
Lorenz,2,m
Minel,2,w
Louie,2,m
Minze,2,w
Luan,2,m
Naima,2,w
Lui,2,m
Naina,2,w
Lutz,2,m
Nelly,2,w
Mads,2,m
Nike,2,w
Mahdi,2,m
Nikolaeva,2,w
Malte,2,m
Nikolina,2,w
Manuel,2,m
Nives,2,w
Marcus,2,m
Palina,2,w
Marek,2,m
Pina,2,w
Marius,2,m
Polly,2,w
Marko,2,m
Raisa,2,w
Matei,2,m
Rana,2,w
Matheo,2,m
Rebeca,2,w
Mattis,2,m
Rebecca,2,w
Maximo,2,m
Rita,2,w
Milian,2,m
Rojin,2,w
Mirac,2,m
Rosemarie,2,w
Miraç,2,m
Saliha,2,w
Miron,2,m
Selin,2,w
Mirza,2,m
Shabanova,2,w
Moussa,2,m
Stefanie,2,w
Munir,2,m
Susanne,2,w
Nedim,2,m
Tabea,2,w
Neo,2,m
Tala,2,w
Nico,2,m
Tamara,2,w
Nicolas,2,m
Valeria,2,w
Niko,2,m
Vera,2,w
Nino,2,m
Yağmur,2,w
Nuka,2,m
Zahide,2,w
Nuri,2,m
Zahra,2,w
Ozan,2,m
Zelal,2,w
Zora,2,w
Peer,2,m
Şura,2,w
Pit,2,m
Ragnar,2,m
Raul,2,m
Rayyan,2,m
Rocco,2,m
Romeo,2,m
Ron,2,m
Ryan,2,m
Ryszard,2,m
Sadek,2,m
Samir,2,m
Seymur,2,m
Silas,2,m
Stefan,2,m
Sven,2,m
Tahsin,2,m
Talha,2,m
Tayfun,2,m
Taylor,2,m
Theo,2,m
Thorin,2,m
Tiago,2,m
Til,2,m
Till,2,m
Umut,2,m
Valentino,2,m
Vincenzo,2,m
Vito,2,m
Vitus,2,m
Werner,2,m
Wilhelm,2,m
Wolf,2,m
Yaman,2,m
Yanis,2,m
Yas,2,m
Yavuz,2,m
Yuma,2,m
Zeyd,2,m
Çınar,2,m
Aaliyah,1,w
Abby,1,w
Abieyuwa,1,w
Abigail,1,w
Abigaila,1,w
Acelya,1,w
Adea,1,w
Adelle,1,w
Adetoni,1,w
Adreia,1,w
Adriana,1,w
Afzem,1,w
Agnes,1,w
Aiman,1,w
Aische,1,w
Aize,1,w
Aişe,1,w
Ajla,1,w
Akbari,1,w
Akinyi,1,w
Akorede,1,w
Al,1,w
Alana,1,w
Alanur,1,w
Alara,1,w
Alea,1,w
Aleeza,1,w
Aleja,1,w
Aleksandra,1,w
Aleksandrova,1,w
Aleksandrovna,1,w
Aleksieva,1,w
Alessa,1,w
Alessandra,1,w
Alexis,1,w
Alexis-Juliet,1,w
Alexsandra,1,w
Alhuda,1,w
Alin,1,w
Alisa,1,w
Aaron-Jerome,1,m
Alisha,1,w
Abdallah,1,m
Alisija-Selina,1,w
Abdarrahman,1,m
Alissa,1,w
Abdollah,1,m
Aliza,1,w
Abdul-Kerim,1,m
Alizée,1,w
Abdulrahman,1,m
Alja,1,w
Abdur,1,m
Almıla,1,w
Abdurrahim,1,m
Almina,1,w
Abhi,1,m
Almira,1,w
Abu-Supianovič,1,m
Alva,1,w
Achim,1,m
Amaal,1,w
Adalbert,1,m
Amal,1,w
Addney,1,m
Amalia-Sophie,1,w
Adebayo,1,m
Amaliya,1,w
Adem,1,m
Amanda,1,w
Adnan,1,m
Amar,1,w
Afnan,1,m
Amara,1,w
Agit,1,m
Amber-Paige,1,w
Ahmet,1,m
Amel,1,w
Ahmet-Adnan,1,m
Amelia-Jolé,1,w
Aiden,1,m
Amelia-Kıymet,1,w
Ajdin,1,m
Amelija,1,w
Akbar,1,m
Amen,1,w
Akib,1,m
Amilie,1,w
Akif,1,m
Amni,1,w
Al,1,m
Amora,1,w
Alaric,1,m
Amrei,1,w
Alban,1,m
Ana,1,w
Albin,1,m
Anabel,1,w
Alddin,1,m
Anabella,1,w
Alehandro,1,m
Ananya,1,w
Alejandro,1,m
Anastasija,1,w
Aleks,1,m
Anastazja,1,w
Alerio,1,m
Anat,1,w
Alessandro-Kristijan,1,m
Andrijana,1,w
Alessandro-Leandro,1,m
Andrée,1,w
Alexandros,1,m
Anelsia,1,w
Alfons,1,m
Anetta,1,w
Ali-Amir,1,m
Angel,1,w
Aliçan,1,m
Angela,1,w
Allan,1,m
Angelika,1,w
Almedin,1,m
Angelina,1,w
Almero,1,m
Angelova,1,w
Alois,1,m
Angie,1,w
Alonso,1,m
Aniela,1,w
Alper,1,m
Anissa,1,w
Alperen,1,m
Ankrah,1,w
Alptuğ,1,m
Anna-Cathleen,1,w
Alve,1,m
Anna-Maria,1,w
Alwin,1,m
Annabell,1,w
Amadeus,1,m
Annalena,1,w
Aman,1,m
Anne,1,w
Amar,1,m
Anneli,1,w
Amon,1,m
Annemarie,1,w
Anais,1,m
Anni,1,w
Anando,1,m
Antonella,1,w
Anders,1,m
Antonie,1,w
Andrei-Levi,1,m
Anuk,1,w
Andrejs,1,m
Anuoluwa,1,w
Andriovič,1,m
Ariana,1,w
André,1,m
Arianna,1,w
Anel,1,m
Arjona,1,w
Angel,1,m
Armanda,1,w
Angelinov,1,m
Artjona,1,w
Anis,1,m
Arwa,1,w
Anosch,1,m
Arwen,1,w
Anri,1,m
Arya,1,w
Antonio,1,m
Arzu,1,w
Antonios,1,m
Asan,1,w
Antonius,1,m
Aselya,1,w
Anuar,1,m
Asiyah,1,w
Anujan,1,m
Aslanovna,1,w
Aodhfin,1,m
Assil,1,w
Apostolis,1,m
Astrid,1,w
Aqib,1,m
Asude,1,w
Aramînko,1,m
Atonia,1,w
Aranđjelov,1,m
Aurelie,1,w
Ardıl,1,m
Aurélie,1,w
Are,1,m
Autumn,1,w
Arhan,1,m
Ava-Amani,1,w
Ariel,1,m
Avery,1,w
Ariyan,1,m
Avissa,1,w
Arman,1,m
Avşin,1,w
Armin,1,m
Aygüneş,1,w
Arno,1,m
Aynisa,1,w
Aro,1,m
Aysel,1,w
Aron,1,m
Aysima,1,w
Artur,1,m
Ayça,1,w
Arved,1,m
Ayşe,1,w
Aryeh,1,m
Ayşegül,1,w
Asaf,1,m
Açelya,1,w
Aslan,1,m
Aşkın,1,w
Asuamah,1,m
Bade,1,w
Atakan,1,m
Bahar,1,w
Atef,1,m
Bahriye,1,w
Atesh,1,m
Bailssan,1,w
Atif,1,m
Barbara,1,w
Atilla,1,m
Batoul,1,w
Augustus,1,m
Beatrice-Alexandra,1,w
Aurelius,1,m
Begzada,1,w
Aurelyo-Moreno,1,m
Bejna,1,w
Aviv,1,m
Belana,1,w
Awa,1,m
Belinay,1,w
Awni,1,m
Bella,1,w
Ayas,1,m
Belma,1,w
Ayaz-Yakup,1,m
Berra-Sultan,1,w
Ayden,1,m
Berçem,1,w
Ayham,1,m
Beyza-Nur,1,w
Ayhan,1,m
Beşiktaş,1,w
Aykan,1,m
Bilge,1,w
Aykut,1,m
Bird,1,w
Aymen,1,m
Blanca,1,w
Aysun,1,m
Brigitte,1,w
Aytaç,1,m
Brises,1,w
Aşkin,1,m
Bucci,1,w
Baal,1,m
Burcu,1,w
Bader,1,m
Buse,1,w
Bakir,1,m
Calina,1,w
Balthasar,1,m
Canan,1,w
Baran,1,m
Candan,1,w
Bartholomäus,1,m
Carina,1,w
Bashir,1,m
Carlina,1,w
Batuhan,1,m
Carmen,1,w
Bechir,1,m
Carola,1,w
Bedir,1,m
Carolin,1,w
Bedirhan,1,m
Cassandra,1,w
Bekir,1,m
Cassandra-Lynn,1,w
Bene,1,m
Cassia,1,w
Bengt,1,m
Catalena,1,w
Bennett,1,m
Cate,1,w
Berkan,1,m
Celia,1,w
Berkay,1,m
Celin,1,w
Berkin,1,m
Celina,1,w
Bernhard,1,m
Celine,1,w
Bero,1,m
Chahrazed,1,w
Berto,1,m
Chalotte,1,w
Bijan,1,m
Chanel,1,w
Bill,1,m
Chanelle,1,w
Birand,1,m
Charlie,1,w
Bjarne,1,m
Chelsea,1,w
Blaise,1,m
Cheyenne,1,w
Blendi,1,m
Chiara,1,w
Bo,1,m
Chimamanda,1,w
Bodie,1,m
Chinyere,1,w
Bogdan,1,m
Chisom,1,w
Bonaventura,1,m
Christabel,1,w
Boucif,1,m
Christiana,1,w
Bradley,1,m
