anzahl;vorname;geschlecht;position
3;Andreas;m;2
3;Maxime;w;2
3;Angelo;m;2
3;Mia;w;2
3;Arthur;m;2
3;Mina;w;2
3;Bennet;m;2
3;Nhi;w;2
3;Christoph;m;2
3;Nina;w;2
3;Daniel;m;2
3;Noemi;w;2
3;Dmitrievič;m;2
3;Philippa;w;2
3;Efe;m;2
3;Sultan;w;2
3;Elijah;m;2
3;Valentina;w;2
3;Ensar;m;2
3;Ferdinand;m;2
3;Franciszek;m;2
3;Frank;m;2
3;Georg;m;2
3;Gia;m;2
3;Hans;m;2
3;Heinrich;m;2
3;Henri;m;2
3;Henryk;m;2
3;Ivan;m;2
3;Junis;m;2
3;Juri;m;2
3;Kurt;m;2
3;Leo;m;2
3;Louis;m;2
3;Ludwig;m;2
3;Lukas;m;2
3;Max;m;2
3;Mert;m;2
3;Mikail;m;2
3;Mike;m;2
3;Miran;m;2
3;Moritz;m;2
3;Mustafa;m;2
3;Niklas;m;2
3;Oscar;m;2
3;Philipp;m;2
3;Richard;m;2
3;Sebastian;m;2
3;Selim;m;2
3;Stefan;m;2
3;Theo;m;2
3;Thomas;m;2
3;Tobias;m;2
3;Victor;m;2
3;Wilhelm;m;2
3;William;m;2
3;Willy;m;2
3;Yusuf;m;2
3;Aleksandra;w;1
3;Alexandra;w;1
3;Aleyna;w;1
3;Aliyah;w;1
3;Amara;w;1
3;Ana;w;1
3;Arya;w;1
3;Ayla;w;1
3;Bianca;w;1
3;Cataleya;w;1
3;Celine;w;1
3;Chiara;w;1
3;Daria;w;1
3;Dilan;w;1
3;Ecrin;w;1
3;Edda;w;1
3;Elaf;w;1
3;Emilie;w;1
3;Esila;w;1
3;Filippa;w;1
3;Fritzi;w;1
3;Hatice;w;1
3;Hayat;w;1
3;Helin;w;1
3;Ahmed;m;1
3;Ikra;w;1
3;Ahmet;m;1
3;Isabelle;w;1
3;Alejandro;m;1
3;Jamila;w;1
3;Alexej;m;1
3;Jannah;w;1
3;Andreas;m;1
3;Jenna;w;1
3;Arda;m;1
3;Jenny;w;1
3;Aren;m;1
3;Joy;w;1
3;Ari;m;1
3;Kadiatou;w;1
3;Aris;m;1
3;Kira;w;1
3;August;m;1
3;Käthe;w;1
3;Benedikt;m;1
3;Laila;w;1
3;Brayan;m;1
3;Lale;w;1
3;Burak;m;1
3;Lamar;w;1
3;Efe;m;1
3;Lilian;w;1
3;Eli;m;1
3;Louise;w;1
3;Elijah;m;1
3;Lucie;w;1
3;Elio;m;1
3;Magdalena;w;1
3;Elyas;m;1
3;Maia;w;1
3;Eric;m;1
3;Maryam;w;1
3;Ethan;m;1
3;Massa;w;1
3;Franz;m;1
3;Melina;w;1
3;Furkan;m;1
3;Miray;w;1
3;Fynn;m;1
3;Nayla;w;1
3;Gero;m;1
3;Nele;w;1
3;Hassan;m;1
3;Noémie;w;1
3;Hoang;m;1
3;Nur;w;1
3;Hugo;m;1
3;Pia;w;1
3;Imran;m;1
3;Rosalie;w;1
3;Ismael;m;1
3;Rose;w;1
3;Jacob;m;1
3;Ruth;w;1
3;Jakub;m;1
3;Selin;w;1
3;John;m;1
3;Theresa;w;1
3;Kadir;m;1
3;Valerie;w;1
3;Karlo;m;1
3;Wilma;w;1
3;Kasimir;m;1
3;Yuna;w;1
3;Khaled;m;1
3;Yusra;w;1
3;Kian;m;1
3;Zoe;w;1
3;Kolja;m;1
3;Zümra;w;1
3;Kylian;m;1
3;Öykü;w;1
3;Leander;m;1
3;Leopold;m;1
3;Lio;m;1
3;Luan;m;1
3;Ludwig;m;1
3;Mads;m;1
3;Magnus;m;1
3;Mahir;m;1
3;Malek;m;1
3;Malte;m;1
3;Mario;m;1
3;Marius;m;1
3;Matti;m;1
3;Mattis;m;1
3;Mick;m;1
3;Minh;m;1
3;Mio;m;1
3;Nick;m;1
3;Pepe;m;1
3;Philip;m;1
3;Phillip;m;1
3;Piet;m;1
3;Rafael;m;1
3;Raphael;m;1
3;Salih;m;1
3;Sami;m;1
3;Sayfullah;m;1
3;Simeon;m;1
3;Till;m;1
3;Titus;m;1
3;Viktor;m;1
3;Vitus;m;1
3;Yanis;m;1
3;Yazan;m;1
3;Yuri;m;1
2;Elisabeth;w;4
2;Alexander;m;3
2;An;m;3
2;Anh;m;3
2;August;m;3
2;Axel;m;3
2;Benjamin;m;3
2;Anna;w;3
2;Elias;m;3
2;Antonia;w;3
2;Emanuel;m;3
2;Barbara;w;3
2;Ferdinand;m;3
2;Edith;w;3
2;Huy;m;3
2;Felicitas;w;3
2;James;m;3
2;Johanna;w;3
2;Joshua;m;3
2;Lee;w;3
2;Karl;m;3
2;Lotta;w;3
2;Leander;m;3
2;Magdalene;w;3
2;Louis;m;3
2;Marlene;w;3
2;Michael;m;3
2;Rosa;w;3
2;Otto;m;3
2;Sophia;w;3
2;Sascha;m;3
2;Sophie;w;3
2;Thư;w;3
2;Vida;w;3
2;Ada;w;2
2;Ahmed;w;2
2;Alekseevna;w;2
2;Alexandrovna;w;2
2;Alma;w;2
2;Anastasia;w;2
2;Andrea;w;2
2;Annelies;w;2
2;Anouk;w;2
2;Asmin;w;2
2;Asya;w;2
2;Aylin;w;2
2;Berlin;w;2
2;Carmen;w;2
2;Cataleya;w;2
2;Christa;w;2
2;Christel;w;2
2;Cosima;w;2
2;Eleonora;w;2
2;Elisa;w;2
2;Elise;w;2
2;Eliza;w;2
2;Ella;w;2
2;Eloise;w;2
2;Erika;w;2
2;Fee;w;2
2;Francine;w;2
2;Grace;w;2
2;Hannah;w;2
2;Helga;w;2
2;Hira;w;2
2;Hân;w;2
2;Ida;w;2
2;Jane;w;2
2;Joanna;w;2
2;Joy;w;2
2;Julie;w;2
2;Karla;w;2
2;Kaur;w;2
2;Kim;w;2
2;Adrian;m;2
2;Klara;w;2
2;Ahmad;m;2
2;Kristina;w;2
2;Albenov;m;2
2;Laetitia;w;2
2;Alparslan;m;2
2;Lara;w;2
2;An;m;2
2;Lea;w;2
2;Arham;m;2
2;Leah;w;2
2;Aron;m;2
2;Lene;w;2
2;Baldur;m;2
2;Leokadia;w;2
2;Bilal;m;2
2;Leonie;w;2
2;Bogdan;m;2
2;Lilith;w;2
2;Boris;m;2
2;Lou;w;2
2;Bruno;m;2
2;Lovis;w;2
2;Bảo;m;2
2;Luz;w;2
2;Charles;m;2
2;Lydia;w;2
2;Connor;m;2
2;Madita;w;2
2;Denis;m;2
2;Maja;w;2
2;Deniz;m;2
2;Margarete;w;2
2;Deyanov;m;2
2;Marlene;w;2
2;Elia;m;2
2;Maryam;w;2
2;Elisei;m;2
2;Mathilda;w;2
2;Emilian;m;2
2;Mila;w;2
2;Emilio;m;2
2;Mirsada;w;2
2;Enno;m;2
2;My;w;2
2;Ercan;m;2
2;Narang;w;2
2;Erich;m;2
2;Natalia;w;2
2;Franz;m;2
2;Naz;w;2
2;Gustav;m;2
2;Nora;w;2
2;Hermann;m;2
2;Nour;w;2
2;Hinrich;m;2
2;Osman;w;2
2;Hubertus;m;2
2;Pia;w;2
2;Isaak;m;2
2;Raisa;w;2
2;Ismail;m;2
2;Raphaela;w;2
2;Issa;m;2
2;Rebeca;w;2
2;Ivanov;m;2
2;Rita;w;2
2;Johan;m;2
2;Rüya;w;2
2;John;m;2
2;Sara;w;2
2;Joseph;m;2
2;Sare;w;2
2;Jules;m;2
2;Sol;w;2
2;Julian;m;2
2;Tamara;w;2
2;Justus;m;2
2;Thea;w;2
2;Kaan;m;2
2;Viktoria;w;2
2;Kalle;m;2
2;Zilan;w;2
2;Khalil;m;2
2;Kilian;m;2
2;Konrad;m;2
2;Lasse;m;2
2;Leander;m;2
2;Linus;m;2
2;Louie;m;2
2;Lucas;m;2
2;Lucian;m;2
2;Magnus;m;2
2;Manuel;m;2
2;Marc;m;2
2;Marco;m;2
2;Maria;m;2
2;Mateo;m;2
2;Matheo;m;2
2;Mattis;m;2
2;Mihailov;m;2
2;Milan;m;2
2;Mohamed;m;2
2;Muhammed;m;2
2;Nam;m;2
2;Nazim;m;2
2;Nicolas;m;2
2;Nikita;m;2
2;Ole;m;2
2;Oskar;m;2
2;Pascal;m;2
2;Pham;m;2
2;Philip;m;2
2;Quinn;m;2
2;René;m;2
2;Robert;m;2
2;Rufus;m;2
2;Said;m;2
2;Shayan;m;2
2;Stephan;m;2
2;Taha;m;2
2;Valentinov;m;2
2;Veysel;m;2
2;Walid;m;2
2;Wolfgang;m;2
2;Yordanov;m;2
2;Zain;m;2
2;Đăng;m;2
2;Abigail;w;1
2;Adela;w;1
2;Adele;w;1
2;Adriana;w;1
2;Alessia;w;1
2;Alia;w;1
2;Alicia;w;1
2;Alisa;w;1
2;Alisha;w;1
2;Almas;w;1
2;Alya;w;1
2;Amar;w;1
2;Anabia;w;1
2;Anais;w;1
2;Anisa;w;1
2;Anissa;w;1
2;Annabelle;w;1
2;Annika;w;1
2;Aria;w;1
2;Asil;w;1
2;Asma;w;1
2;Asmin;w;1
2;Aya;w;1
2;Ayat;w;1
2;Aylin;w;1
2;Ayse;w;1
2;Beverly;w;1
2;Cecilia;w;1
2;Celia;w;1
2;Chelsea;w;1
2;Chloé;w;1
2;Cleo;w;1
2;Dalia;w;1
2;Dalya;w;1
2;Daniella;w;1
2;Abdul;m;1
2;Dicle;w;1
2;Abdul-Malik;m;1
2;Dila;w;1
2;Abdulkadir;m;1
2;Dima;w;1
2;Abel;m;1
2;Dunya;w;1
2;Abubakar;m;1
2;Ebru;w;1
2;Acar;m;1
2;Eda;w;1
2;Albert;m;1
2;Eleanor;w;1
2;Aleksander;m;1
2;Elenora;w;1
2;Alexandros;m;1
2;Eliana;w;1
2;Alfred;m;1
2;Emili;w;1
2;Ammar;m;1
2;Emilya;w;1
2;Andrei;m;1
2;Emmi;w;1
2;Angel;m;1
2;Enna;w;1
2;Aram;m;1
2;Esma;w;1
2;Arian;m;1
2;Esra;w;1
2;Arne;m;1
2;Esther;w;1
2;Artur;m;1
2;Farah;w;1
2;Aryan;m;1
2;Felice;w;1
2;Ayman;m;1
2;Felicia;w;1
2;Azim;m;1
2;Florentine;w;1
2;Aziz;m;1
2;Freya;w;1
2;Bassam;m;1
2;Gabriela;w;1
2;Benedict;m;1
2;Grace;w;1
2;Benno;m;1
2;Hailey;w;1
2;Berk;m;1
2;Haily;w;1
2;Bo;m;1
2;Hanan;w;1
2;Béla;m;1
2;Hanin;w;1
2;Charlie;m;1
2;Helene;w;1
2;Damir;m;1
2;Hermine;w;1
2;Damon;m;1
2;Hilda;w;1
2;Dante;m;1
2;Hira;w;1
2;Dejan;m;1
2;Holly;w;1
2;Demian;m;1
2;Ikranur;w;1
2;Denis;m;1
2;Inga;w;1
2;Dimitar;m;1
2;Inés;w;1
2;Eddie;m;1
2;Irmak;w;1
2;Ediz;m;1
2;Isabel;w;1
2;Eliah;m;1
2;Ishani;w;1
2;Elian;m;1
2;Jennifer;w;1
2;Elliot;m;1
2;Jette;w;1
2;Emin;m;1
2;Jonna;w;1
2;Emmanuel;m;1
2;Josefine;w;1
2;Emran;m;1
2;Kaia;w;1
2;Enes;m;1
2;Kara;w;1
2;Eren;m;1
2;Katharina;w;1
2;Fabian;m;1
2;Katherina;w;1
2;Ferdinand;m;1
2;Kaynat;w;1
2;Fernando;m;1
2;Layana;w;1
2;Hadi;m;1
2;Leana;w;1
2;Hannes;m;1
2;Leia;w;1
2;Hanno;m;1
2;Lene;w;1
2;Hans;m;1
2;Lenja;w;1
2;Hasan;m;1
2;Leonora;w;1
2;Hektor;m;1
2;Leticia;w;1
2;Hendrik;m;1
2;Levke;w;1
2;Henrik;m;1
2;Leyla;w;1
2;Ilya;m;1
2;Liliana;w;1
2;Imad;m;1
2;Lilith;w;1
2;Ion;m;1
2;Lilli;w;1
2;Isa;m;1
2;Lilo;w;1
2;Isaac;m;1
2;Lily;w;1
2;Ismail;m;1
2;Liselotte;w;1
2;Jack;m;1
2;Liv;w;1
2;Jackson;m;1
2;Liva;w;1
2;Jad;m;1
2;Liyah;w;1
2;Jamal;m;1
2;Liyana;w;1
2;James;m;1
2;Lou;w;1
2;Jamie;m;1
2;Luca;w;1
2;Jamil;m;1
2;Lucy;w;1
2;Jannis;m;1
2;Lulia;w;1
2;Janosch;m;1
2;Mabel;w;1
2;Jaron;m;1
2;Maila;w;1
2;Jibril;m;1
2;Maimona;w;1
2;Joel;m;1
2;Malin;w;1
2;Johan;m;1
2;Manessa;w;1
2;Johann;m;1
2;Mara;w;1
2;Joseph;m;1
2;Mascha;w;1
2;Joud;m;1
2;Mathea;w;1
2;Kai;m;1
2;Melia;w;1
2;Karam;m;1
2;Meral;w;1
2;Kerim;m;1
2;Meva;w;1
2;Khalid;m;1
2;Michelle;w;1
2;Khalil;m;1
2;Milana;w;1
2;Konrad;m;1
2;Milica;w;1
2;Kuno;m;1
2;Milla;w;1
2;Kurt;m;1
2;Miriam;w;1
2;Lazar;m;1
2;Nala;w;1
2;Lennox;m;1
2;Nancy;w;1
2;Levin;m;1
2;Natalie;w;1
2;León;m;1
2;Nefes;w;1
2;Lian;m;1
2;Nehir;w;1
2;Lorenz;m;1
2;Nelly;w;1
2;Lui;m;1
2;Ngọc;w;1
2;Maikel;m;1
2;Palina;w;1
2;Majd;m;1
2;Patimat;w;1
2;Maksim;m;1
2;Pearl;w;1
2;Mansur;m;1
2;Philine;w;1
2;Marc;m;1
2;Rana;w;1
2;Marcus;m;1
2;Ravza;w;1
2;Marek;m;1
2;Rebecca;w;1
2;Mark;m;1
2;Rima;w;1
2;Markus;m;1
2;Rita;w;1
2;Marlon;m;1
2;Ronya;w;1
2;Mattheo;m;1
2;Sahra;w;1
2;Maxime;m;1
2;Samira;w;1
2;Milano;m;1
2;Sham;w;1
2;Mirac;m;1
2;Shirin;w;1
2;Muhammet;m;1
2;Skadi;w;1
2;Musab;m;1
2;Tali;w;1
2;Müslüm;m;1
2;Tanya;w;1
2;Nathanael;m;1
2;Teodora;w;1
2;Nicholas;m;1
2;Teona;w;1
2;Niclas;m;1
2;Theda;w;1
2;Niels;m;1
2;Viola;w;1
2;Nikodem;m;1
2;Xenia;w;1
2;Nikolai;m;1
2;Yara;w;1
2;Nikolas;m;1
2;Yasmin;w;1
2;Nino;m;1
2;Yağmur;w;1
2;Peter;m;1
2;Ylva;w;1
2;Quang;m;1
2;Zahraa;w;1
2;Quentin;m;1
2;Zainab;w;1
2;Raul;m;1
2;Zara;w;1
2;Rio;m;1
2;Zeinab;w;1
2;Robert;m;1
2;Zina;w;1
2;Roj;m;1
2;Zofia;w;1
2;Salim;m;1
2;Zuzanna;w;1
2;Sam;m;1
2;Züleyha;w;1
2;Samuilo;m;1
2;Solomon;m;1
2;Stefan;m;1
2;Süleyman;m;1
2;Taavi;m;1
2;Talha;m;1
2;Tamino;m;1
2;Tarek;m;1
2;Teo;m;1
2;Thies;m;1
2;Thore;m;1
2;Théodore;m;1
2;Timur;m;1
2;Umut;m;1
2;Valentino;m;1
2;Vasile;m;1
2;Victor;m;1
2;Walid;m;1
2;Wilhelm;m;1
2;William;m;1
2;Yakup;m;1
2;Yaseen;m;1
2;Yigit;m;1
2;Yotam;m;1
2;Yunus;m;1
2;Yusef;m;1
1;Attila;m;6
1;Peter;m;6
1;Siegfried;m;6
1;David;m;5
1;Dyo;w;5
1;Remigius;m;5
1;Van;w;5
1;Ronny;m;5
1;Rudolph;m;5
1;Abduljabbar;m;4
1;Albert;m;4
1;Anneliese;w;4
1;An;m;4
1;Berin;w;4
1;August;m;4
1;Brigitta;w;4
1;Christian;m;4
1;Diego;w;4
1;Christopher;m;4
1;Ee;w;4
1;Dieter;m;4
1;Felice;w;4
1;Felix;m;4
1;Henrike;w;4
1;Frank;m;4
1;Huberta;w;4
1;Georg;m;4
1;Ines;w;4
1;Heinz;m;4
1;Ingrid;w;4
1;Hermann;m;4
1;Katharina;w;4
1;Lambertus;m;4
1;Lorèn;w;4
1;Muiruri;m;4
1;Madeleine;w;4
1;Philipp;m;4
1;Mallory;w;4
1;Pierre;m;4
1;Maria;w;4
1;Rodger;m;4
1;Marie;w;4
1;Theodor;m;4
1;Meta;w;4
1;Valentine;m;4
1;Mohammed;w;4
1;Neriman;w;4
1;Patricia;w;4
1;Praetoria;w;4
1;Sigunde;w;4
1;Sviatlova;w;4
1;Victory;w;4
1;Wednesday;w;4
1;Abdulgader;m;3
1;Abulgasem;m;3
1;Achraf;m;3
1;Abdulrahman;w;3
1;Adam;m;3
1;Aicha;w;3
1;Adolf;m;3
1;Aimee;w;3
1;Aeneas;m;3
1;Ajoulong;w;3
1;Aimé;m;3
1;Akosua;w;3
1;Akira;m;3
1;Aleksandra;w;3
1;Alain;m;3
1;Alexandra;w;3
1;Alawiye;m;3
1;Alice;w;3
1;Albrecht;m;3
1;Amal;w;3
1;Ali;m;3
1;Amalie;w;3
1;Aloisius;m;3
1;Amelia;w;3
1;Antonin;m;3
1;Amelie;w;3
1;Antonio;m;3
1;Angela;w;3
1;Arlo;m;3
1;Anita;w;3
1;Arnd;m;3
1;Annabella;w;3
1;Arndt;m;3
1;Anni;w;3
1;Aviv;m;3
1;Anouk;w;3
1;Ayomide;m;3
1;Athina;w;3
1;Aziz;m;3
1;Aurora;w;3
1;Balthasar;m;3
1;Aya;w;3
1;Bamidele;m;3
1;Ayşe;w;3
1;Bao;m;3
1;Belle;w;3
1;Bayram;m;3
1;Blanche;w;3
1;Bela;m;3
1;Boatemaa;w;3
1;Ben;m;3
1;Bozhanova;w;3
1;Bernd;m;3
1;Caliope;w;3
1;Bertrand;m;3
1;Carla;w;3
1;Binh;m;3
1;Cecilie;w;3
1;Bjarki;m;3
1;Cheyenne;w;3
1;Björn;m;3
1;Chinyere;w;3
1;Boakye;m;3
1;Claudia;w;3
1;Carl;m;3
1;Claudine;w;3
1;Carlos;m;3
1;Coco;w;3
1;Casimir;m;3
1;Dagrun;w;3
1;Casper;m;3
1;Darinova;w;3
1;Chijioke;m;3
1;Donata;w;3
1;Claus;m;3
1;Doreen;w;3
1;Connor;m;3
1;Eleonore;w;3
1;Coutinho;m;3
1;Elly;w;3
1;Dang;m;3
1;Elsa;w;3
1;Daniel;m;3
1;Elvisa;w;3
1;David;m;3
1;Erika;w;3
1;Dion;m;3
1;Ernestine;w;3
1;Eduard;m;3
1;Ethna;w;3
1;Edward;m;3
1;Franziska;w;3
1;Elliot;m;3
1;Frederike;w;3
1;Emil;m;3
1;Friederike;w;3
1;Emir;m;3
