anzahl;vorname;geschlecht;position
3;Ella;w;2
3;Oliver;m;2
3;Emilia;w;2
3;Oskar;m;2
3;Ida;w;2
3;Madita;w;2
3;Alma;w;1
3;Amalia;w;1
3;Clara;w;1
3;Alexander;m;1
3;Edda;w;1
3;Arne;m;1
3;Elena;w;1
3;Arvid;m;1
3;Eva;w;1
3;Benjamin;m;1
3;Greta;w;1
3;Björn;m;1
3;Hedi;w;1
3;Damian;m;1
3;Henriette;w;1
3;Fabian;m;1
3;Julia;w;1
3;Franz;m;1
3;Lilly;w;1
3;Friedrich;m;1
3;Lola;w;1
3;Jakob;m;1
3;Luisa;w;1
3;James;m;1
3;Maja;w;1
3;Jan;m;1
3;Maya;w;1
3;Johann;m;1
3;Mina;w;1
3;Joshua;m;1
3;Nele;w;1
3;Keno;m;1
3;Ronja;w;1
3;Levi;m;1
3;Lewin;m;1
3;Milan;m;1
3;Niklas;m;1
3;Nils;m;1
3;Samuel;m;1
3;Theodor;m;1
3;Thomas;m;1
3;Toni;m;1
3;Wilhelm;m;1
2;Karl;m;3
2;Werner;m;3
2;Adrian;m;2
2;Andreas;m;2
2;Alexandra;w;2
2;Ben;m;2
2;Annemarie;w;2
2;Benedict;m;2
2;Ava;w;2
2;Bruno;m;2
2;Carina;w;2
2;Constantin;m;2
2;Friederike;w;2
2;David;m;2
2;Isabell;w;2
2;Felix;m;2
2;Johanna;w;2
2;Ferdinand;m;2
2;Josefine;w;2
2;Fritz;m;2
2;Karoline;w;2
2;Georg;m;2
2;Katharina;w;2
2;Johannes;m;2
2;Lotta;w;2
2;Jona;m;2
2;Louise;w;2
2;Kolja;m;2
2;Luisa;w;2
2;Leander;m;2
2;Lynn;w;2
2;Leonard;m;2
2;Marta;w;2
2;Levi;m;2
2;Martha;w;2
2;Lino;m;2
2;Matilda;w;2
2;Lio;m;2
2;Nina;w;2
2;Maik;m;2
2;Pauline;w;2
2;Matthias;m;2
2;Michael;m;2
2;Milan;m;2
2;Milo;m;2
2;Niklas;m;2
2;Noah;m;2
2;Otto;m;2
2;Peter;m;2
2;Sven;m;2
2;Theo;m;2
2;Theodor;m;2
2;Thomas;m;2
2;Wilhelm;m;2
2;Willi;m;2
2;Anastasia;w;1
2;Anni;w;1
2;Annika;w;1
2;Cataleya;w;1
2;Eleni;w;1
2;Eleonora;w;1
2;Elina;w;1
2;Elisa;w;1
2;Elisabeth;w;1
2;Elise;w;1
2;Ahmad;m;1
2;Elsie;w;1
2;Bennet;m;1
2;Frida;w;1
2;Benno;m;1
2;Fritzi;w;1
2;Carl;m;1
2;Hannah;w;1
2;Constantin;m;1
2;Isabell;w;1
2;Eddie;m;1
2;Jella;w;1
2;Emilian;m;1
2;Juna;w;1
2;Filip;m;1
2;Kaja;w;1
2;Fynn;m;1
2;Karlotta;w;1
2;Gregor;m;1
2;Kira;w;1
2;Henri;m;1
2;Käthe;w;1
2;Jacob;m;1
2;Laila;w;1
2;Jannes;m;1
2;Laura;w;1
2;Jannik;m;1
2;Lea;w;1
2;Jaro;m;1
2;Lilli;w;1
2;Johan;m;1
2;Liv;w;1
2;Jonte;m;1
2;Luana;w;1
2;Julius;m;1
2;Lucia;w;1
2;Junis;m;1
2;Lucie;w;1
2;Juri;m;1
2;Lucy;w;1
2;Jurij;m;1
2;Malea;w;1
2;Justus;m;1
2;Mariella;w;1
2;Kalle;m;1
2;Marleen;w;1
2;Karl;m;1
2;Marta;w;1
2;Kasimir;m;1
2;Melina;w;1
2;Kevin;m;1
2;Melissa;w;1
2;Kilian;m;1
2;Mika;w;1
2;Lars;m;1
2;Milou;w;1
2;Lenn;m;1
2;Nela;w;1
2;Lennard;m;1
2;Paulina;w;1
2;Lennart;m;1
2;Pauline;w;1
2;Leonard;m;1
2;Sarah;w;1
2;Louis;m;1
2;Theresa;w;1
2;Magnus;m;1
2;Zoe;w;1
2;Malte;m;1
2;Matei;m;1
2;Matheo;m;1
2;Mattheo;m;1
2;Matthes;m;1
2;Matti;m;1
2;Mick;m;1
2;Mika;m;1
2;Milian;m;1
2;Mohammed;m;1
2;Noel;m;1
2;Ole;m;1
2;Oscar;m;1
2;Rafael;m;1
2;Ragnar;m;1
2;Richard;m;1
2;Sinan;m;1
2;Timo;m;1
2;Tom;m;1
2;Willi;m;1
2;Yasin;m;1
1;Junior;m;5
1;Edeltraut;w;5
1;Kyung-Hee;w;5
1;Albert;m;4
1;Alif;w;4
1;Hubert;m;4
1;Elisabeth;w;4
1;Michael;m;4
1;Horikawa;w;4
1;Reza;m;4
1;Lillith;w;4
1;Urs;m;4
1;Oya;w;4
1;Renata;w;4
1;Rosalind;w;4
1;Ada;w;3
1;Aladár;m;3
1;Andy;w;3
1;Alexander;m;3
1;Angelika;w;3
1;Anh;m;3
1;Anh;w;3
1;Aurelius;m;3
1;Annett;w;3
1;Axel;m;3
1;Chi;w;3
1;Bernd;m;3
1;Christa;w;3
1;Bruno;m;3
1;Cleo;w;3
1;Carl;m;3
1;Eleonore;w;3
1;Christianson;m;3
1;Flora;w;3
1;Christopher;m;3
1;Hildegard;w;3
1;Dirk;m;3
1;Hoshiko;w;3
1;Dominic;m;3
1;Ikue;w;3
1;Ferdinand;m;3
1;Itza;w;3
1;Franz;m;3
1;Jasmina;w;3
1;Freyr;m;3
1;Jolien;w;3
1;Georg;m;3
1;Juedi;w;3
1;Gholam;m;3
1;Katharina;w;3
1;Huy;m;3
1;Louise;w;3
1;Klaus;m;3
1;Luise;w;3
1;Leo;m;3
1;Luzia;w;3
1;Leon;m;3
1;Lê;w;3
1;Maria;m;3
1;Mae;w;3
1;Mathias;m;3
1;Mai;w;3
1;Mathieu;m;3
1;Martha;w;3
1;Michael;m;3
1;Michele;w;3
1;Nael;m;3
1;Natalie;w;3
1;Nkanza;m;3
1;Petra;w;3
1;Oskar;m;3
1;Renate;w;3
1;Otto;m;3
1;Ronja;w;3
1;Rafael;m;3
1;Skadi;w;3
1;Ryan;m;3
1;Thorsbro;w;3
1;Stevie;m;3
1;Valentina;w;3
1;Svante;m;3
1;Éléonore;w;3
1;Thomas;m;3
1;Timo;m;3
1;Ulrich;m;3
1;Wergeland;m;3
1;Abigail;w;2
1;Afia;w;2
1;Ajooni;w;2
1;Aliyat;w;2
1;Amabel;w;2
1;Amelie;w;2
1;Anais;w;2
1;Anh;w;2
1;Anja;w;2
1;Anna;w;2
1;Antheia;w;2
1;Anvarovna;w;2
1;Ariane;w;2
1;Arwen;w;2
1;Aaron;m;2
1;Asenova;w;2
1;Achilleas;m;2
1;Aurelia;w;2
1;Albert;m;2
1;Aurora;w;2
1;Albrecht;m;2
1;Azalea;w;2
1;Alfred;m;2
1;Barbette;w;2
1;Aljoscha;m;2
1;Basima;w;2
1;Alrahman;m;2
1;Behiye;w;2
1;Alvi;m;2
1;Bryda;w;2
1;An;m;2
1;Cataleya;w;2
1;Anh;m;2
1;Cathleen;w;2
1;Anthony;m;2
1;Cecilia;w;2
1;Anto;m;2
1;Charlet;w;2
1;Anton;m;2
1;Charline;w;2
1;Arthur;m;2
1;Charlott;w;2
1;Attila;m;2
1;Chau;w;2
1;Ava;m;2
1;Chioma;w;2
1;Ayden;m;2
1;Cleo;w;2
1;Balthasar;m;2
1;Denis;w;2
1;Bao;m;2
1;Dora;w;2
1;Baraa;m;2
1;Dorota;w;2
1;Bayu;m;2
1;Dorothea;w;2
1;Bendikt;m;2
1;Ehlin;w;2
1;Bennet;m;2
1;Eleen;w;2
1;Bernd;m;2
1;Elenor;w;2
1;Caesar;m;2
1;Elizabeth;w;2
1;Caleb;m;2
1;Ellen;w;2
1;Carl;m;2
1;Elli;w;2
1;Carlie;m;2
1;Elsbeth;w;2
1;Carlos;m;2
1;Emma;w;2
1;Casimir;m;2
1;Evelyn;w;2
1;Casper;m;2
1;Feli;w;2
1;Charlie;m;2
1;Felin;w;2
1;Christopher;m;2
1;Feline;w;2
1;Claudius;m;2
1;Fleur;w;2
1;Conner;m;2
1;Florin;w;2
1;Damian;m;2
1;Franziska;w;2
1;Damon;m;2
1;Freyja;w;2
1;Daniel;m;2
1;Frieda;w;2
1;Dennis;m;2
1;Fritzi;w;2
1;Dirk;m;2
1;Grace;w;2
1;Dragos;m;2
1;Greta;w;2
1;Duc;m;2
1;Hanna;w;2
1;Düzgün;m;2
1;Hatun;w;2
1;Eddi;m;2
1;Helena;w;2
1;Edgar;m;2
1;Helene;w;2
1;Edward;m;2
1;Helga;w;2
1;Elian;m;2
1;Henriette;w;2
1;Eliyah;m;2
1;Hyuseinova;w;2
1;Elvis;m;2
1;Ilse;w;2
1;Enno;m;2
1;Ingrid;w;2
1;Enrico;m;2
1;Isabelle;w;2
1;Ernst;m;2
1;Jane;w;2
1;Ethan;m;2
1;Jeada;w;2
1;Eyvaz;m;2
1;Jeannette;w;2
1;Faust;m;2
1;Jette;w;2
1;Finley;m;2
1;Joan;w;2
1;Finn;m;2
1;Jolie;w;2
1;Finnley;m;2
1;Jolien;w;2
1;Fjodor;m;2
1;Juli;w;2
1;Florian;m;2
1;Kathrin;w;2
1;Florin;m;2
1;Katrin;w;2
1;Franz;m;2
1;Klara;w;2
1;Frederik;m;2
1;Käthe;w;2
1;Frerik;m;2
1;Lara;w;2
1;Gagik;m;2
1;Laura;w;2
1;Gerard;m;2
1;Leia;w;2
1;Gia;m;2
1;Lena;w;2
1;Giuliano;m;2
1;Lene;w;2
1;Gustaf;m;2
1;Letizia;w;2
1;Hagen;m;2
1;Levana;w;2
1;Hajrudin;m;2
1;Leylani;w;2
1;Hannes;m;2
1;Leysan;w;2
1;Heiko;m;2
1;Liesbeth;w;2
1;Heinrich;m;2
1;Liliane;w;2
1;Helge;m;2
1;Lilli;w;2
1;Henri;m;2
1;Lilliana;w;2
1;Henrik;m;2
1;Lilly;w;2
1;Hubert;m;2
1;Lilu;w;2
1;Hung;m;2
1;Lisa;w;2
1;Ilmari;m;2
1;Lisbeth;w;2
1;Ion;m;2
1;Lorentina;w;2
1;Izidór;m;2
1;Lu;w;2
1;Jackson;m;2
1;Luana;w;2
1;Jakob;m;2
1;Luzia;w;2
1;James;m;2
1;Luzie;w;2
1;Jan;m;2
1;Mackancy;w;2
1;Janne;m;2
1;Mai;w;2
1;Jaron;m;2
1;Maiha;w;2
1;Jason;m;2
1;Maileen;w;2
1;Jens;m;2
1;Mailih;w;2
1;Joachim;m;2
1;Makani;w;2
1;John;m;2
1;Malaika;w;2
1;Joona;m;2
1;Malin;w;2
1;Jos;m;2
1;Malou;w;2
1;Joshua;m;2
1;Manuela;w;2
1;Josia;m;2
1;Margot;w;2
1;Juhani;m;2
1;Marianne;w;2
1;Julius;m;2
1;Marina;w;2
1;Junior;m;2
1;Marissa;w;2
1;Juri;m;2
1;Marla;w;2
1;Justus;m;2
1;Marlena;w;2
1;Jörg;m;2
1;Marlyn;w;2
1;Jürgen;m;2
1;Marou;w;2
1;Kaiser;m;2
1;May-Lai;w;2
1;Karl;m;2
1;Maëlle;w;2
1;Kaspar;m;2
1;Melinda;w;2
1;Kilian;m;2
1;Merit;w;2
1;Knut;m;2
1;Merle;w;2
1;Konstantin;m;2
1;Michelle;w;2
1;Kurt;m;2
1;Mila;w;2
1;Kwadwo;m;2
1;Mira;w;2
1;Laurént;m;2
1;Mirabelle;w;2
1;Lenn;m;2
1;Mwanga;w;2
1;Leo;m;2
1;Nadine;w;2
1;Levent;m;2
1;Nalani;w;2
1;Lewis;m;2
1;Nedzhatinova;w;2
1;Lincoln;m;2
1;Ngoc;w;2
1;Linus;m;2
1;Ngā;w;2
1;Lion;m;2
1;Noa;w;2
1;Loui;m;2
1;Nubia;w;2
1;Louis;m;2
1;Nurdzihan;w;2
1;Luan;m;2
1;Oghogho;w;2
1;Luca;m;2
1;Osaivbie;w;2
1;Lui;m;2
1;Palmira;w;2
1;Luis;m;2
1;Patricia;w;2
1;Lutz;m;2
1;Peri;w;2
1;Luís;m;2
1;Philippa;w;2
1;Mailo;m;2
1;Pilar;w;2
1;Maksimov;m;2
1;Precious;w;2
1;Malik;m;2
1;Renate;w;2
1;Malvin;m;2
1;Rihab;w;2
1;Manuell;m;2
1;Rosalia;w;2
1;Mario;m;2
1;Rudi;w;2
1;Massoud;m;2
1;Ruth;w;2
1;Mathes;m;2
1;Salome;w;2
1;Mathias;m;2
1;Sarafia;w;2
1;Matteo;m;2
1;Schjemte;w;2
1;Mattis;m;2
1;Seynabou;w;2
1;Maurice;m;2
1;Sirin;w;2
1;Maurin;m;2
1;Skylar;w;2
1;Max;m;2
1;Sofia;w;2
1;Maxe;m;2
1;Sofie;w;2
1;Maxim;m;2
1;Sophia;w;2
1;Melwin;m;2
1;Soraya;w;2
1;Mero;m;2
1;Sue;w;2
1;Mika;m;2
1;Susann;w;2
1;Mikael;m;2
1;Susanne;w;2
1;Mikhail;m;2
1;Svobodinova;w;2
1;Mikhailovič;m;2
1;Tabea;w;2
1;Mikhayilovič;m;2
1;Thaovy;w;2
1;Miko-Roni;m;2
1;Thea;w;2
1;Miles;m;2
1;Theodora;w;2
1;Minh;m;2
1;Traudel;w;2
1;Mio;m;2
1;Vidette;w;2
1;Miro;m;2
1;Viktoria;w;2
1;Moritz;m;2
1;Viola;w;2
1;Mustafa;m;2
1;Vélia;w;2
1;Naeem;m;2
1;Yo;w;2
1;Nana;m;2
1;Yoke;w;2
1;Neel;m;2
1;Yori;w;2
1;Nepomuk;m;2
1;Ziva;w;2
1;Niclas;m;2
1;Zoey;w;2
1;Niki;m;2
1;Zofia;w;2
1;Noel;m;2
1;Ole;m;2
1;Pablo;m;2
1;Patrice;m;2
1;Patrick;m;2
1;Pepe;m;2
1;Philipp;m;2
1;Przemysław;m;2
1;Rado;m;2
1;Rafael;m;2
1;Ragnar;m;2
1;Rain;m;2
1;Ralf;m;2
1;Raoul;m;2
1;Raphael;m;2
1;Richard;m;2
1;Rio;m;2
1;Robin;m;2
1;Ronald;m;2
1;Rudolph;m;2
1;Sascha;m;2
1;Seko;m;2
1;Siaw;m;2
1;Sorin;m;2
1;Steffen;m;2
1;Steven;m;2
1;Tadeus;m;2
1;Tamino;m;2
1;Tarje;m;2
1;Tayler;m;2
1;Tiago;m;2
1;Timi;m;2
1;Titus;m;2
1;Travis;m;2
1;Ullrich;m;2
1;Uwe;m;2
1;Valentino;m;2
1;Walter;m;2
1;Willem;m;2
1;Yahya;m;2
1;Yasin;m;2
1;Younes;m;2
1;Yven;m;2
1;Đức;m;2
1;Ada;w;1
1;Adriana;w;1
1;Afra;w;1
1;Ajsa;w;1
1;Alba;w;1
1;Aleah;w;1
1;Alessia;w;1
1;Alex;w;1
1;Alexandra;w;1
1;Alia;w;1
1;Alicia;w;1
1;Alya;w;1
1;Amalie;w;1
1;Amara;w;1
1;Amelia;w;1
1;Amelianna;w;1
1;Amelie;w;1
1;Amina;w;1
1;Ammelie-Fabienne;w;1
1;Amy;w;1
1;Angela;w;1
1;Aarao;m;1
1;Anina-Isabel;w;1
1;Abd;m;1
1;Anne;w;1
1;Abdalrahman;m;1
1;Annelie;w;1
1;Abdullah;m;1
1;Anny;w;1
1;Adrian;m;1
1;Anouk;w;1
1;Ahmet;m;1
1;Aria;w;1
1;Ahron;m;1
1;Arielle;w;1
1;Aiden;m;1
1;Asi;w;1
1;Alay;m;1
1;Atarah;w;1
1;Albert;m;1
1;Aurelia;w;1
1;Alex;m;1
1;Aurora;w;1
1;Ali;m;1
1;Aveline;w;1
1;Amir;m;1
1;Ayca;w;1
1;Amon;m;1
1;Ayesha;w;1
1;Antonius;m;1
1;Ayla;w;1
1;Anwar;m;1
1;Aylin;w;1
1;Aref;m;1
1;Aysu;w;1
1;Arek;m;1
1;Azra;w;1
1;Aris;m;1
1;Beke;w;1
1;Arjan;m;1
1;Bella;w;1
1;Armin;m;1
1;Bora;w;1
1;Arnold;m;1
1;Bruna;w;1
1;Arwen;m;1
1;Caroline;w;1
1;Ato;m;1
1;Celia;w;1
1;Ayden;m;1
1;Celine;w;1
1;Bela;m;1
1;Chara;w;1
1;Bellamy;m;1
1;Chiamaka;w;1
1;Bene;m;1
1;Claire;w;1
1;Benedikt;m;1
1;Cleo;w;1
1;Benett;m;1
1;Collien;w;1
1;Benny;m;1
1;Daliah;w;1
1;Bernhard;m;1
1;Daniela;w;1
1;Bero;m;1
1;Daria;w;1
1;Bjarne;m;1
1;Davida;w;1
1;Bo;m;1
1;Delia;w;1
1;Brandon;m;1
1;Demi;w;1
1;Bruno;m;1
1;Dia;w;1
1;Caleb;m;1
1;Diana;w;1
1;Can;m;1
1;Dina;w;1
1;Caspar;m;1
1;Diola;w;1
1;Charles;m;1
1;Djamila;w;1
1;Charlie;m;1
1;Ebba;w;1
1;Christian;m;1
1;Eddi;w;1
1;Christoph;m;1
1;Eddie;w;1
1;Christyan;m;1
1;Edith;w;1
1;Clemens;m;1
1;Editha;w;1
1;Collin;m;1
1;Ela;w;1
1;Cule;m;1
1;Elaine;w;1
1;Damon;m;1
1;Elaisa;w;1
1;Daniel;m;1
1;Elea;w;1
1;Dean;m;1
1;Elena-Sophie;w;1
1;Declan;m;1
1;Eliza;w;1
1;Devin-Luca;m;1
1;Ellenor;w;1
1;Diego;m;1
1;Emelie;w;1
1;Ditmir;m;1
1;Emi;w;1
1;Dorian;m;1
1;Emiliana;w;1
1;Dwayne;m;1
1;Emilie;w;1
1;Eddi;m;1
1;Emma-Jane;w;1
1;Ede;m;1
1;Emmi;w;1
1;Edgar;m;1
1;Emmie;w;1
1;Eduart;m;1
1;Enie;w;1
1;Elay;m;1
1;Enisa;w;1
1;Eldar;m;1
1;Enna;w;1
1;Elia;m;1
1;Enya;w;1
1;Elmo;m;1
1;Erda;w;1
1;Elyas;m;1
1;Erin;w;1
1;Elyaś;m;1
1;Esmee;w;1
1;Elyes;m;1
1;Esther;w;1
1;Emad;m;1
1;Evelina;w;1
1;Emilius;m;1
1;Fallon-May;w;1
1;Ennio;m;1
1;Felicia;w;1
1;Eray;m;1
1;Felizia;w;1
1;Erdi;m;1
1;Fenja;w;1
1;Esra;m;1
1;Fine;w;1
1;Fadi;m;1
1;Fiona;w;1
1;Farin;m;1
1;Florine;w;1
1;Feivel;m;1
1;Flóra;w;1
1;Fermín;m;1
1;Franka;w;1
1;Fiete;m;1
1;Franziska;w;1
1;Fietje;m;1
1;Freda;w;1
1;Fin;m;1
1;Freya;w;1
1;Finnian;m;1
1;Friedalotte;w;1
1;Finnick;m;1
1;Funmilola;w;1
1;Finnley;m;1
1;Gamzenor;w;1
1;Florentin;m;1
1;Gianna;w;1
1;Florian;m;1
1;Gizem;w;1
1;Franciszek;m;1
1;Grace;w;1
1;Frederick;m;1
1;Greta-Lora;w;1
1;Frederik;m;1
1;Hadicha;w;1
1;Georg;m;1
1;Halina;w;1
1;Gia;m;1
1;Harriet;w;1
1;Gino;m;1
1;Helene;w;1
1;Giorgi;m;1
1;Hilda;w;1
1;Giulio;m;1
1;Hilde;w;1
1;Griffin;m;1
1;Hiromi;w;1
1;Gustav;m;1
1;Holly;w;1
1;Habibi;m;1
1;Ilvy;w;1
1;Hakan;m;1
1;Ilwad;w;1
1;Hamza;m;1
1;Imade;w;1
1;Hans-Theodor;m;1
1;Ines;w;1
1;Harry;m;1
1;Isabel;w;1
1;Helge;m;1
1;Ivy;w;1
1;Hendrik;m;1
1;Jana;w;1
1;Hugo;m;1
1;Jannette;w;1
1;Hummam;m;1
1;Jenna;w;1
1;Iamis;m;1
1;Jenny;w;1
1;Ian;m;1
1;Jette;w;1
1;Ian-Jonathan;m;1
1;Jolina;w;1
1;Ibrahim;m;1
1;Jonna;w;1
1;Ignat;m;1
1;Joomee;w;1
1;Ilaf;m;1
1;Josefa;w;1
1;Iman;m;1
1;Josefin;w;1
1;Ingmar;m;1
1;Josephine;w;1
1;Issa;m;1
1;Julea;w;1
1;Jabob;m;1
1;Junia;w;1
1;Jaden;m;1
1;Kaia;w;1
1;Jamal;m;1
1;Karoline;w;1
1;Jamie;m;1
1;Kelly;w;1
1;Jan-Elias;m;1
1;Kirabo;w;1
1;Janik;m;1
1;Klara;w;1
1;Jano;m;1
1;Lani;w;1
1;Janosch;m;1
1;Larin;w;1
1;Janys;m;1
1;Lauren;w;1
1;Jasin;m;1
1;Layla;w;1
1;Jasper;m;1
1;Leah;w;1
1;Jaydon-Nico;m;1
1;Leandra;w;1
1;Jean-Louis;m;1
1;Lene;w;1
1;Johannes;m;1
1;Lennja;w;1
1;John;m;1
1;Lia-Marie;w;1
1;Johnny;m;1
1;Liara;w;1
1;Johnson;m;1
1;Liesanna;w;1
1;Jonah-Maximilian;m;1
1;Liliana;w;1
1;Jonn-Lee;m;1
1;Lillien;w;1
1;Jonne;m;1
1;Lilly-Rosè;w;1
1;Jordan;m;1
1;Lilou;w;1
1;Jore;m;1
1;Lily;w;1
1;Jori;m;1
1;Linnea;w;1
1;Joris;m;1
1;Lisbeth;w;1
1;Julien;m;1
1;Livia;w;1
1;Jury;m;1
1;Liya;w;1
1;Justin;m;1
1;Liz;w;1
1;Kai;m;1
1;Lone;w;1
1;Kai-Arvid;m;1
1;Lorena;w;1
1;Kaizo;m;1
1;Lotte;w;1
1;Kalli;m;1
1;Louelle;w;1
1;Kano;m;1
1;Louisa;w;1
1;Karlsson;m;1
1;Luana-Maylin;w;1
1;Kenny;m;1
1;Luca;w;1
1;Kenzo;m;1
1;Lucin;w;1
1;Khai;m;1
1;Lumikki;w;1
1;Kian;m;1
1;Luzie;w;1
1;Kimi;m;1
1;Lylou;w;1
1;Klaas;m;1
1;Madison;w;1
1;Kolja;m;1
1;Madita;w;1
1;Konrad;m;1
1;Madline;w;1
1;Kord;m;1
1;Magda;w;1
1;Laurentin;m;1
1;Magdalene;w;1
1;Le-Vinh;m;1
1;Mai;w;1
1;Leander;m;1
1;Maichi;w;1
1;Leano;m;1
1;Maimouna;w;1
1;Leif;m;1
1;Malaika;w;1
1;Lenny;m;1
1;Malin;w;1
1;Leonardo;m;1
1;Malvina;w;1
1;Leonas;m;1
1;Marali;w;1
1;Levin;m;1
1;Maria;w;1
1;Lewi;m;1
1;Marie;w;1
1;Lias;m;1
1;Marieke;w;1
1;Lio;m;1
1;Marietta;w;1
1;Liyan;m;1
1;Mariko;w;1
1;Loke;m;1
1;Marit;w;1
1;Loki;m;1
1;Marla;w;1
1;Loran;m;1
1;Marlie;w;1
1;Louie;m;1
1;Martha;w;1
1;Lovis;m;1
1;Mascha;w;1
1;Luan;m;1
1;Masha;w;1
1;Luano;m;1
1;Mathea;w;1
1;Lucas-Darius;m;1
1;Mathilde;w;1
1;Lucian;m;1
1;Matilda;w;1
1;Lucien-Noël;m;1
1;Matilda-Sophie;w;1
1;Ludwig;m;1
1;Max;w;1
1;Luis;m;1
1;Maxima;w;1
1;Lunis;m;1
1;Mayvi;w;1
1;Maciej;m;1
1;Meliah;w;1
1;Mads;m;1
1;Mellina;w;1
1;Mael;m;1
1;Melody;w;1
1;Mahmoud;m;1
1;Meryem;w;1
1;Mahran;m;1
1;Mieke;w;1
1;Maleek;m;1
1;Milena;w;1
1;Maleo;m;1
1;Milina;w;1
1;Malo;m;1
1;Minh;w;1
1;Marlon;m;1
1;Mio;w;1
1;Martin;m;1
1;Mirka;w;1
1;Marty;m;1
1;Moira;w;1
1;Maru;m;1
1;Momoka;w;1
1;Marvin-Michael;m;1
1;Mona;w;1
1;Mateias;m;1
1;Muriel;w;1
1;Mateo;m;1
1;Nadja;w;1
1;Mathis;m;1
1;Naemi;w;1
1;Mats;m;1
1;Nafisa;w;1
1;Mattis;m;1
1;Naomi;w;1
1;Mayar;m;1
1;Natalia;w;1
1;Maylo-Jamal;m;1
1;Navya;w;1
1;Meikel;m;1
1;Neele;w;1
1;Mert;m;1
1;Ngọc;w;1
1;Michael;m;1
1;Nicol;w;1
1;Mihajlo;m;1
1;Nieke;w;1
1;Mike;m;1
1;Nina;w;1
1;Mikkel;m;1
1;Nisha;w;1
1;Miko;m;1
1;Noa;w;1
1;Milas;m;1
1;Noemi;w;1
1;Miljan;m;1
1;Nomi;w;1
1;Milo;m;1
1;Nourah;w;1
1;Mino;m;1
1;Núria;w;1
1;Mio;m;1
1;Olivia;w;1
1;Mirko;m;1
1;Paige;w;1
1;Mohamad;m;1
1;Payten;w;1
1;Mohammad;m;1
1;Pelin;w;1
1;Molekin;m;1
1;Penelope;w;1
1;Mostafer;m;1
1;Peyten;w;1
1;Mousa;m;1
1;Phelicia;w;1
1;Musaab;m;1
1;Philine;w;1
1;Mutaz;m;1
1;Pia;w;1
1;Mylo;m;1
1;Praise;w;1
1;Nawras;m;1
1;Pria;w;1
1;Nelio;m;1
1;Rahaf;w;1
1;Nhat;m;1
1;Rena;w;1
1;Nick;m;1
1;Romy;w;1
1;Niclas;m;1
1;Sabrina;w;1
1;Nico;m;1
1;Safina;w;1
1;Niilo;m;1
1;Salome;w;1
1;Niko;m;1
1;Samira;w;1
1;Nikolas;m;1
1;Sana;w;1
1;Noctis;m;1
1;Sara;w;1
1;Nolian;m;1
1;Schana;w;1
1;Nomo;m;1
1;Selda;w;1
1;Nuri;m;1
1;Selena;w;1
1;Omar;m;1
1;Selina;w;1
1;Oumar;m;1
1;Selma;w;1
1;Panagiotis;m;1
1;Sham;w;1
1;Paulo;m;1
1;Shanaya;w;1
1;Phil;m;1
1;Sinead;w;1
1;Philipp;m;1
1;Sinja;w;1
1;Phill;m;1
1;Smilla;w;1
1;Philo;m;1
1;Sofia;w;1
1;Pierre;m;1
1;Stella;w;1
1;Piet;m;1
1;Suki;w;1
1;Quang;m;1
1;Sumaja;w;1
1;Quinn;m;1
1;Suri;w;1
