anzahl;vorname;geschlecht;position
3;Ellen;w;1
3;Ewa;w;1
3;Filippa;w;1
3;Finja;w;1
3;Fritzi;w;1
3;Hailey;w;1
3;Hedda;w;1
3;Ahmet;m;1
3;Hedi;w;1
3;Amin;m;1
3;Henriette;w;1
3;Ammar;m;1
3;Hilda;w;1
3;Anas;m;1
3;Ira;w;1
3;Aras;m;1
3;Ivy;w;1
3;Arian;m;1
3;Kamila;w;1
3;August;m;1
3;Katharina;w;1
3;Benno;m;1
3;Laila;w;1
3;Berat;m;1
3;Lale;w;1
3;Casimir;m;1
3;Lana;w;1
3;Christian;m;1
3;Lenja;w;1
3;Deniz;m;1
3;Leona;w;1
3;Eddie;m;1
3;Leticia;w;1
3;Eliah;m;1
3;Liah;w;1
3;Elyas;m;1
3;Liliana;w;1
3;Emanuel;m;1
3;Lilith;w;1
3;Enes;m;1
3;Lilli;w;1
3;Ensar;m;1
3;Louisa;w;1
3;Fynn;m;1
3;Lucie;w;1
3;Ilay;m;1
3;Maia;w;1
3;Jakub;m;1
3;Malou;w;1
3;Jamie;m;1
3;Malu;w;1
3;Jona;m;1
3;Mariella;w;1
3;Josef;m;1
3;Masal;w;1
3;Joseph;m;1
3;Mathilde;w;1
3;Junis;m;1
3;Matilda;w;1
3;Kai;m;1
3;Mavi;w;1
3;Kaspar;m;1
3;Melek;w;1
3;Kenan;m;1
3;Melissa;w;1
3;Kuzey;m;1
3;Milla;w;1
3;Lennart;m;1
3;Minna;w;1
3;Leonas;m;1
3;Nilay;w;1
3;Lias;m;1
3;Nova;w;1
3;Lionel;m;1
3;Pauline;w;1
3;Lucas;m;1
3;Pina;w;1
3;Ludwig;m;1
3;Rahel;w;1
3;Luke;m;1
3;Rita;w;1
3;Malek;m;1
3;Romi;w;1
3;Marcel;m;1
3;Romy;w;1
3;Maris;m;1
3;Rubi;w;1
3;Mats;m;1
3;Salma;w;1
3;Mirac;m;1
3;Selin;w;1
3;Mohamad;m;1
3;Sofija;w;1
3;Mohamed;m;1
3;Theresa;w;1
3;Muhammed;m;1
3;Valeria;w;1
3;Naël;m;1
3;Yael;w;1
3;Nick;m;1
3;Zeynep;w;1
3;Nicolas;m;1
3;Zoey;w;1
3;Omar;m;1
3;Pablo;m;1
3;Paolo;m;1
3;Philipp;m;1
3;Sebastian;m;1
3;Taha;m;1
3;Teoman;m;1
3;Till;m;1
3;Tristan;m;1
3;Valentino;m;1
3;Wim;m;1
3;Yaro;m;1
3;Yigit;m;1
3;Youssef;m;1
3;Yunis;m;1
2;Arthur;m;4
2;Antonia;w;3
2;Auguste;w;3
2;Dorothea;w;3
2;Alfred;m;3
2;Elise;w;3
2;Cornelius;m;3
2;Ingrid;w;3
2;Ferdinand;m;3
2;Johanna;w;3
2;Florian;m;3
2;Josephine;w;3
2;Georg;m;3
2;June;w;3
2;Ludwig;m;3
2;Katharina;w;3
2;Maria;m;3
2;Kerstin;w;3
2;Marian;m;3
2;Linda;w;3
2;Martin;m;3
2;Lotta;w;3
2;Maurice;m;3
2;Luisa;w;3
2;Michael;m;3
2;Mathilda;w;3
2;Otto;m;3
2;Matilda;w;3
2;Robert;m;3
2;Ruth;w;3
2;Sinan;m;3
2;Theodor;m;3
2;Thomas;m;3
2;Valentin;m;3
2;Wilhelm;m;3
2;Willi;m;3
2;Wolfgang;m;3
2;Agnes;w;2
2;Alexandrovna;w;2
2;Aleya;w;2
2;Alicia;w;2
2;Aliya;w;2
2;Alma;w;2
2;Amelia;w;2
2;Anastasia;w;2
2;Ann;w;2
2;Anneliese;w;2
2;Annemarie;w;2
2;Anuthida;w;2
2;Auguste;w;2
2;Aurelia;w;2
2;Aylin;w;2
2;Barbara;w;2
2;Belgüzar;w;2
2;Bella;w;2
2;Carla;w;2
2;Carolina;w;2
2;Cataleya;w;2
2;Chi;w;2
2;Christa;w;2
2;Adam;m;2
2;Christina;w;2
2;Albrecht;m;2
2;Christine;w;2
2;Alessandro;m;2
2;Cosima;w;2
2;Alessio;m;2
2;Doris;w;2
2;Alexandrovič;m;2
2;Elaine;w;2
2;Alfred;m;2
2;Elina;w;2
2;Alim;m;2
2;Ellen;w;2
2;Amadeus;m;2
2;Else;w;2
2;Andreas;m;2
2;Emeli;w;2
2;Andreevič;m;2
2;Emily;w;2
2;Andrin;m;2
2;Fatma;w;2
2;André;m;2
2;Felicitas;w;2
2;Antoni;m;2
2;Flora;w;2
2;Aris;m;2
2;Florentine;w;2
2;Arne;m;2
2;Franziska;w;2
2;Aurelio;m;2
2;Friederike;w;2
2;Aurelius;m;2
2;Gerda;w;2
2;Aviv;m;2
2;Grace;w;2
2;Ben;m;2
2;Gretel;w;2
2;Bernard;m;2
2;Hana;w;2
2;Bjarne;m;2
2;Hedwig;w;2
2;Burhan;m;2
2;Henriette;w;2
2;Carlo;m;2
2;Hermine;w;2
2;Cem;m;2
2;Hilde;w;2
2;Charles;m;2
2;Isabelle;w;2
2;Deniz;m;2
2;Jade;w;2
2;Dennis;m;2
2;Jane;w;2
2;Dominic;m;2
2;Joséphine;w;2
2;Duy;m;2
2;Juli;w;2
2;Eduard;m;2
2;Julia;w;2
2;Edward;m;2
2;Kenan;w;2
2;Efe;m;2
2;Kim;w;2
2;Elian;m;2
2;Klara;w;2
2;Elyas;m;2
2;Lara;w;2
2;Emilio;m;2
2;Lene;w;2
2;Emir;m;2
2;Lieselotte;w;2
2;Emmanuel;m;2
2;Lilianna;w;2
2;Enzo;m;2
2;Linda;w;2
2;Filip;m;2
2;Linh;w;2
2;Gerald;m;2
2;Liselotte;w;2
2;Gerhard;m;2
2;Lore;w;2
2;Hasan;m;2
2;Louisa;w;2
2;Hassan;m;2
2;Lulu;w;2
2;Henrik;m;2
2;Luna;w;2
2;Holger;m;2
2;Maja;w;2
2;Hubertus;m;2
2;Malin;w;2
2;Hüseyin;m;2
2;Malu;w;2
2;Ibrahim;m;2
2;Marion;w;2
2;Jannis;m;2
2;Martha;w;2
2;Janosch;m;2
2;Melisa;w;2
2;Jasper;m;2
2;Melody;w;2
2;Jean;m;2
2;Milena;w;2
2;Jeffrey;m;2
2;Milou;w;2
2;Johan;m;2
2;Monika;w;2
2;Joris;m;2
2;Noelle;w;2
2;Joseph;m;2
2;Nova;w;2
2;Junes;m;2
2;Orélie;w;2
2;Kadir;m;2
2;Penelope;w;2
2;Kai;m;2
2;Quinn;w;2
2;Kasimir;m;2
2;Rachel;w;2
2;Khaled;m;2
2;Rahel;w;2
2;Lasse;m;2
2;Ruby;w;2
2;Leandro;m;2
2;Runa;w;2
2;Linus;m;2
2;Ruth;w;2
2;Lion;m;2
2;Sabine;w;2
2;Lionel;m;2
2;Silvia;w;2
2;Luan;m;2
2;Suna;w;2
2;Luca;m;2
2;Sylvia;w;2
2;Ludwig;m;2
2;Teresa;w;2
2;Magnus;m;2
2;Thea;w;2
2;Mahir;m;2
2;Theodora;w;2
2;Manfred;m;2
2;Therese;w;2
2;Marc;m;2
2;Tuana;w;2
2;Matti;m;2
2;Wanda;w;2
2;Maxim;m;2
2;Yu;w;2
2;Maximus;m;2
2;Zofia;w;2
2;Mert;m;2
2;Mete;m;2
2;Michel;m;2
2;Mikail;m;2
2;Milan;m;2
2;Mohamad;m;2
2;Moritz;m;2
2;Mustafa;m;2
2;Nathanael;m;2
2;Nathaniel;m;2
2;Navid;m;2
2;Noam;m;2
2;Oliver;m;2
2;Olivier;m;2
2;Patrice;m;2
2;Per;m;2
2;Rafael;m;2
2;Ragnar;m;2
2;René;m;2
2;Rolf;m;2
2;Rudolf;m;2
2;Rudolph;m;2
2;Salim;m;2
2;Samet;m;2
2;Santiago;m;2
2;Sean;m;2
2;Sebastian;m;2
2;Sergio;m;2
2;Stefan;m;2
2;Steven;m;2
2;Theophil;m;2
2;Tim;m;2
2;Willi;m;2
2;Yusuf;m;2
2;Zeyd;m;2
2;Afra;w;1
2;Alba;w;1
2;Alya;w;1
2;Alyssa;w;1
2;Amal;w;1
2;Amara;w;1
2;Amila;w;1
2;Amilia;w;1
2;Angelina;w;1
2;Anika;w;1
2;Annelie;w;1
2;Asel;w;1
2;Asiya;w;1
2;Aurelie;w;1
2;Ayana;w;1
2;Abdul;m;1
2;Açelya;w;1
2;Aiden;m;1
2;Batoul;w;1
2;Aleksej;m;1
2;Beatrice;w;1
2;Alexis;m;1
2;Bensu;w;1
2;Alfred;m;1
2;Cara;w;1
2;Aliyar;m;1
2;Cecilia;w;1
2;Aljoscha;m;1
2;Charlotta;w;1
2;Ante;m;1
2;Chelsea;w;1
2;Ari;m;1
2;Dania;w;1
2;Arto;m;1
2;Defne;w;1
2;Arvid;m;1
2;Delal;w;1
2;Arvin;m;1
2;Dilara;w;1
2;Aurelio;m;1
2;Dora;w;1
2;Barış;m;1
2;Dunja;w;1
2;Bennet;m;1
2;Eden;w;1
2;Billy;m;1
2;Eleni;w;1
2;Bjarne;m;1
2;Elenor;w;1
2;Burak;m;1
2;Eleonore;w;1
2;Cem;m;1
2;Elia;w;1
2;Charles;m;1
2;Eliana;w;1
2;Cornelius;m;1
2;Elis;w;1
2;Darius;m;1
2;Eliza;w;1
2;Dean;m;1
2;Elizabeth;w;1
2;Devin;m;1
2;Ellie;w;1
2;Diar;m;1
2;Elva;w;1
2;Diego;m;1
2;Ema;w;1
2;Dion;m;1
2;Emilie;w;1
2;Dominik;m;1
2;Enna;w;1
2;Eden;m;1
2;Enya;w;1
2;Egor;m;1
2;Esila;w;1
2;Elia;m;1
2;Esther;w;1
2;Elija;m;1
2;Eylül;w;1
2;Elliot;m;1
2;Farah;w;1
2;Emmanuel;m;1
2;Fatme;w;1
2;Ennio;m;1
2;Faye;w;1
2;Enno;m;1
2;Florentine;w;1
2;Erdem;m;1
2;Gabriela;w;1
2;Erwin;m;1
2;Havin;w;1
2;Ethan;m;1
2;Hayal;w;1
2;Evan;m;1
2;Hazal;w;1
2;Fabio;m;1
2;Hazel;w;1
2;Florin;m;1
2;Hilde;w;1
2;Gustav;m;1
2;Isabelle;w;1
2;Hector;m;1
2;Iva;w;1
2;Henrik;m;1
2;Jamila;w;1
2;Hoang;m;1
2;Jana;w;1
2;Hussein;m;1
2;Jannah;w;1
2;Ibrahim;m;1
2;Jara;w;1
2;Idris;m;1
2;Joana;w;1
2;Ilan;m;1
2;Joleen;w;1
2;Ilias;m;1
2;Jolie;w;1
2;Ilja;m;1
2;Josefine;w;1
2;Immanuel;m;1
2;Josephine;w;1
2;Ioannis;m;1
2;Joséphine;w;1
2;Ismail;m;1
2;Joy;w;1
2;Issa;m;1
2;Jule;w;1
2;Ivan;m;1
2;Karolina;w;1
2;Jack;m;1
2;Konstancja;w;1
2;Jamal;m;1
2;Latifa;w;1
2;James;m;1
2;Lavin;w;1
2;Jamil;m;1
2;Layla;w;1
2;Janek;m;1
2;Leonora;w;1
2;Jano;m;1
2;Leto;w;1
2;Jaro;m;1
2;Lien;w;1
2;Jesper;m;1
2;Lila;w;1
2;Joel;m;1
2;Lillian;w;1
2;Jonte;m;1
2;Lilo;w;1
2;Joscha;m;1
2;Lily;w;1
2;Kaan;m;1
2;Lilya;w;1
2;Karlo;m;1
2;Linn;w;1
2;Kayra;m;1
2;Lorena;w;1
2;Kilian;m;1
2;Lotte;w;1
2;Konrad;m;1
2;Luana;w;1
2;Kosmo;m;1
2;Lucy;w;1
2;Kurt;m;1
2;Luzie;w;1
2;Kylian;m;1
2;Magdalena;w;1
2;Laith;m;1
2;Maila;w;1
2;Lazar;m;1
2;Maivi;w;1
2;Lenny;m;1
2;Malea;w;1
2;Lev;m;1
2;Malin;w;1
2;Levent;m;1
2;Maliya;w;1
2;Lion;m;1
2;Malva;w;1
2;Liyan;m;1
2;Manessa;w;1
2;Lucien;m;1
2;Mariam;w;1
2;Luk;m;1
2;Marta;w;1
2;Mahir;m;1
2;Mascha;w;1
2;Marten;m;1
2;Maxima;w;1
2;Mathis;m;1
2;Medina;w;1
2;Matias;m;1
2;Medine;w;1
2;Mehmed;m;1
2;Melia;w;1
2;Mehmet;m;1
2;Meyra;w;1
2;Metehan;m;1
2;Mika;w;1
2;Miles;m;1
2;Miray;w;1
2;Mino;m;1
2;Miriam;w;1
2;Miraç;m;1
2;Miroslava;w;1
2;Momo;m;1
2;Muriel;w;1
2;Musab;m;1
2;Nala;w;1
2;Mustafa;m;1
2;Naomi;w;1
2;Nael;m;1
2;Nicole;w;1
2;Niclas;m;1
2;Nikita;w;1
2;Nikita;m;1
2;Nina;w;1
2;Nino;m;1
2;Nisa;w;1
2;Noa;m;1
2;Nuria;w;1
2;Noam;m;1
2;Paola;w;1
2;Onno;m;1
2;Rebecca;w;1
2;Ragnar;m;1
2;Ronja;w;1
2;Rayan;m;1
2;Ruth;w;1
2;Richard;m;1
2;Sama;w;1
2;Roman;m;1
2;Sandra;w;1
2;Rüzgar;m;1
2;Scarlett;w;1
2;Samir;m;1
2;Selena;w;1
2;Sascha;m;1
2;Sena;w;1
2;Sasha;m;1
2;Sima;w;1
2;Selim;m;1
2;Stefania;w;1
2;Silas;m;1
2;Tamara;w;1
2;Simon;m;1
2;Tara;w;1
2;Tammo;m;1
2;Teresa;w;1
2;Thiago;m;1
2;Toni;w;1
2;Thomas;m;1
2;Tuana;w;1
2;Thore;m;1
2;Veronika;w;1
2;Willem;m;1
2;Vivien;w;1
2;Wolf;m;1
2;Wanda;w;1
2;Yanis;m;1
2;Wilhelmina;w;1
2;Yannis;m;1
2;Yasmine;w;1
2;Yiğit;m;1
2;Zara;w;1
2;Zain;m;1
2;Zora;w;1
2;Zayn;m;1
1;Isabelle;w;6
1;Ferdinand;m;5
1;Fee;w;5
1;Loyst;m;5
1;Lucia;w;5
1;Lydia;w;5
1;Margarete;w;5
1;;m;4
1;António;w;4
1;Albrecht;m;4
1;Beshaw;w;4
1;Ali;m;4
1;Carlotta;w;4
1;Arno;m;4
1;Charlotte;w;4
1;Georg;m;4
1;Dische;w;4
1;Hideo;m;4
1;Elena;w;4
1;Hubertus;m;4
1;Else;w;4
1;Jay;m;4
1;Eugenie;w;4
1;Kibou;m;4
1;Frida;w;4
1;Lovis;m;4
1;Frieda;w;4
1;Lâm;m;4
1;Gabriele;w;4
1;Malu;m;4
1;Heike;w;4
1;Maria;m;4
1;Hildegard;w;4
1;Marie;m;4
1;Leilani;w;4
1;Michael;m;4
1;Luise;w;4
1;Oliver;m;4
1;Quetsche;w;4
1;Otieno;m;4
1;Rose;w;4
1;Paul;m;4
1;Schramm;w;4
1;Rudolf;m;4
1;Sonne;w;4
1;Seong;m;4
1;Virginie;w;4
1;Simon;m;4
1;Virpi;w;4
1;Thierry;m;4
1;Thomas;m;4
1;Ulrich;m;4
1;Winfried;m;4
1;Adepa;w;3
1;Alamea;w;3
1;Ali;w;3
1;Alice;w;3
1;Alina;w;3
1;Alma;w;3
1;Amalia;w;3
1;;m;3
1;Amelie;w;3
1;Aaron;m;3
1;Andrea;w;3
1;Abbas;m;3
1;Angelika;w;3
1;Acheson;m;3
1;Anisa;w;3
1;Ahmed;m;3
1;Anneliese;w;3
1;Aimé;m;3
1;Anni;w;3
1;Albert;m;3
1;Anouk;w;3
1;Alexej;m;3
1;Armine;w;3
1;Ali;m;3
1;Arunee;w;3
1;Anderson;m;3
1;Bentley;w;3
1;Andrea;m;3
1;Berta;w;3
1;Anh;m;3
