anzahl;vorname;geschlecht;position
3;Luzia;w;1
3;James;m;1
3;Magdalena;w;1
3;Jannik;m;1
3;Malak;w;1
3;Jano;m;1
3;Malu;w;1
3;Jari;m;1
3;Marianna;w;1
3;Jaron;m;1
3;Marlena;w;1
3;Jawad;m;1
3;Maryam;w;1
3;Johan;m;1
3;Melissa;w;1
3;Johannes;m;1
3;Miray;w;1
3;Jon;m;1
3;Nila;w;1
3;Jonte;m;1
3;Pina;w;1
3;Julien;m;1
3;Pola;w;1
3;Junes;m;1
3;Ruth;w;1
3;Karim;m;1
3;Rüya;w;1
3;Keno;m;1
3;Selma;w;1
3;Kolja;m;1
3;Tiana;w;1
3;Lars;m;1
3;Uma;w;1
3;Leander;m;1
3;Vera;w;1
3;Leano;m;1
3;Victoria;w;1
3;Leif;m;1
3;Wilma;w;1
3;Lennard;m;1
3;Yara;w;1
3;Lennart;m;1
3;Yaren;w;1
3;Leonhard;m;1
3;Zeyneb;w;1
3;Lias;m;1
3;Zofia;w;1
3;Malek;m;1
3;Mark;m;1
3;Marten;m;1
3;Marvin;m;1
3;Mathias;m;1
3;Mehmet;m;1
3;Milas;m;1
3;Mohamad;m;1
3;Nathan;m;1
3;Nikita;m;1
3;Noel;m;1
3;Noyan;m;1
3;Otto;m;1
3;Pablo;m;1
3;Pascal;m;1
3;Philip;m;1
3;Poyraz;m;1
3;Rayan;m;1
3;Rufus;m;1
3;Ryan;m;1
3;Sam;m;1
3;Sebastian;m;1
3;Teo;m;1
3;Thore;m;1
3;Till;m;1
3;Tobias;m;1
3;Vigo;m;1
3;Vito;m;1
3;Wiktor;m;1
3;Yahya;m;1
3;Yunus;m;1
3;Zeyd;m;1
2;Christin;w;3
2;Christopher;m;3
2;Dorothea;w;3
2;David;m;3
2;Ella;w;3
2;Georg;m;3
2;Irmgard;w;3
2;Kilian;m;3
2;Johanna;w;3
2;Klaus;m;3
2;Lotta;w;3
2;Marc;m;3
2;Luise;w;3
2;Martin;m;3
2;Martina;w;3
2;Minh;m;3
2;Nora;w;3
2;Nikolas;m;3
2;Regina;w;3
2;Paris;m;3
2;Renate;w;3
2;Raphael;m;3
2;Sabine;w;3
2;Wilhelm;m;3
2;Sol;w;3
2;Wolfgang;m;3
2;Sophia;w;3
2;Tarik;w;3
2;Alina;w;2
2;Aliyah;w;2
2;Alya;w;2
2;Amalie;w;2
2;Amara;w;2
2;Amira;w;2
2;Andreevna;w;2
2;Angela;w;2
2;Angelika;w;2
2;Anh;w;2
2;Anna-Maria;w;2
2;Anouk;w;2
2;Asya;w;2
2;Ava;w;2
2;Brigitte;w;2
2;Camille;w;2
2;Carina;w;2
2;Carolin;w;2
2;Christa;w;2
2;Christina;w;2
2;Christine;w;2
2;Claudia;w;2
2;Dmitrievna;w;2
2;Elaine;w;2
2;Elea;w;2
2;Eleanor;w;2
2;Elif;w;2
2;Elina;w;2
2;Ellen;w;2
2;Elsa;w;2
2;Emilie;w;2
2;Fabienne;w;2
2;Faye;w;2
2;Franziska;w;2
2;Adnan;m;2
2;Freya;w;2
2;Aidan;m;2
2;Frida;w;2
2;Aiden;m;2
2;Gabriela;w;2
2;Alejandro;m;2
2;Gisela;w;2
2;Alexis;m;2
2;Hannah;w;2
2;Amir;m;2
2;Hedwig;w;2
2;Anh;m;2
2;Ilse;w;2
2;Anno;m;2
2;Isabel;w;2
2;Apollo;m;2
2;Jadwiga;w;2
2;Aras;m;2
2;Jeanne;w;2
2;Asaf;m;2
2;Jette;w;2
2;Ata;m;2
2;Jolie;w;2
2;Aurel;m;2
2;Josephin;w;2
2;Axel;m;2
2;Juli;w;2
2;Balthasar;m;2
2;Julia;w;2
2;Bennet;m;2
2;Juliana;w;2
2;Benno;m;2
2;Justine;w;2
2;Bent;m;2
2;Karen;w;2
2;Berat;m;2
2;Karlotta;w;2
2;Bernd;m;2
2;Karolina;w;2
2;Bjarne;m;2
2;Katarina;w;2
2;Bo;m;2
2;Kay;w;2
2;Bruno;m;2
2;Klara;w;2
2;Béla;m;2
2;Kristin;w;2
2;Bảo;m;2
2;Lara;w;2
2;Carlo;m;2
2;Layal;w;2
2;Celal;m;2
2;Leah;w;2
2;Damien;m;2
2;Leia;w;2
2;Elia;m;2
2;Lena;w;2
2;Ensar;m;2
2;Leonora;w;2
2;Eric;m;2
2;Leonore;w;2
2;Etienne;m;2
2;Liliana;w;2
2;Gaspard;m;2
2;Lilli;w;2
2;Han;m;2
2;Lilly;w;2
2;Hannes;m;2
2;Lilo;w;2
2;Hendrik;m;2
2;Liv;w;2
2;Henri;m;2
2;Liya;w;2
2;Hjort;m;2
2;Luca;w;2
2;Hugo;m;2
2;Lucie;w;2
2;Ilyas;m;2
2;Magdalena;w;2
2;Ivan;m;2
2;Maja;w;2
2;Kilian;m;2
2;Mara;w;2
2;Kurt;m;2
2;Margaret;w;2
2;Lars;m;2
2;Margaretha;w;2
2;Lasse;m;2
2;Margarethe;w;2
2;Leo;m;2
2;Marija;w;2
2;Leonardo;m;2
2;Marlene;w;2
2;Leonhard;m;2
2;Maryam;w;2
2;León;m;2
2;Matthea;w;2
2;Linus;m;2
2;Mavi;w;2
2;Lou;m;2
2;Melina;w;2
2;Lucas;m;2
2;Merle;w;2
2;Luka;m;2
2;Meryem;w;2
2;Malte;m;2
2;Mika;w;2
2;Marcel;m;2
2;Minou;w;2
2;Marcus;m;2
2;Miriam;w;2
2;Mario;m;2
2;Mustafa;w;2
2;Marius;m;2
2;Nil;w;2
2;Mathias;m;2
2;Noemi;w;2
2;Mathis;m;2
2;Philine;w;2
2;Mats;m;2
2;Romina;w;2
2;Matti;m;2
2;Rosalie;w;2
2;Maxim;m;2
2;Ruby;w;2
2;Maximus;m;2
2;Samira;w;2
2;Minh;m;2
2;Sarah;w;2
2;Miran;m;2
2;Selin;w;2
2;Moritz;m;2
2;Selma;w;2
2;Muhammed;m;2
2;Serena;w;2
2;Mustafa;m;2
2;Sibel;w;2
2;Necati;m;2
2;Sofie;w;2
2;Neo;m;2
2;Sonja;w;2
2;Nepomuk;m;2
2;Stanislavova;w;2
2;Nikolai;m;2
2;Susanne;w;2
2;Norman;m;2
2;Taylor;w;2
2;Olegovič;m;2
2;Theresia;w;2
2;Oscar;m;2
2;Tuana;w;2
2;Oumar;m;2
2;Valerie;w;2
2;Pascal;m;2
2;Vera;w;2
2;Pepe;m;2
2;Viktoria;w;2
2;Rashid;m;2
2;Wilhelmine;w;2
2;Ravi;m;2
2;Zehra;w;2
2;Ray;m;2
2;Zoe;w;2
2;Robin;m;2
2;Ruben;m;2
2;Saleh;m;2
2;Simon;m;2
2;Stefan;m;2
2;Taha;m;2
2;Talha;m;2
2;Thiên;m;2
2;Tim;m;2
2;Tomasz;m;2
2;Toprak;m;2
2;Ulrich;m;2
2;Valentino;m;2
2;Valerian;m;2
2;Vinzenz;m;2
2;Vito;m;2
2;Walter;m;2
2;Wilhelm;m;2
2;Willi;m;2
2;William;m;2
2;Wolfgang;m;2
2;Yiğit;m;2
2;Youssef;m;2
2;Yusuf;m;2
2;Ümit;m;2
2;Adriana;w;1
2;Aila;w;1
2;Alessia;w;1
2;Alison;w;1
2;Alissa;w;1
2;Amalya;w;1
2;Ana;w;1
2;Angelina;w;1
2;Anisa;w;1
2;Annemarie;w;1
2;Annika;w;1
2;Anouk;w;1
2;Ariana;w;1
2;Astrid;w;1
2;Asya;w;1
2;Aya;w;1
2;Ayda;w;1
2;Aylin;w;1
2;Aysima;w;1
2;Bella;w;1
2;Betty;w;1
2;Blanca;w;1
2;Cara;w;1
2;Carolina;w;1
2;Celia;w;1
2;Celine;w;1
2;Charlie;w;1
2;Claire;w;1
2;Coco;w;1
2;Dania;w;1
2;Defne;w;1
2;Dina;w;1
2;Abdul;m;1
2;Ebrar;w;1
2;Alan;m;1
2;Ecrin;w;1
2;Aleksandar;m;1
2;Elien;w;1
2;Alexandros;m;1
2;Elinor;w;1
2;Alparslan;m;1
2;Elizabeth;w;1
2;Ammar;m;1
2;Elly;w;1
2;Anas;m;1
2;Elya;w;1
2;Arik;m;1
2;Ema;w;1
2;Aris;m;1
2;Emelie;w;1
2;Asil;m;1
2;Emilija;w;1
2;Aslan;m;1
2;Eslem;w;1
2;Aurelio;m;1
2;Esther;w;1
2;Aziz;m;1
2;Eve;w;1
2;Baran;m;1
2;Evin;w;1
2;Bassam;m;1
2;Fatma;w;1
2;Bennet;m;1
2;Felicitas;w;1
2;Bennett;m;1
2;Frederike;w;1
2;Björn;m;1
2;Gerda;w;1
2;Bosse;m;1
2;Golda;w;1
2;Carlos;m;1
2;Grace;w;1
2;Charles;m;1
2;Hana;w;1
2;Christian;m;1
2;Hanaa;w;1
2;Clemens;m;1
2;Hanife;w;1
2;Collin;m;1
2;Hazal;w;1
2;Damjan;m;1
2;Heba;w;1
2;Darian;m;1
2;Hedda;w;1
2;Dean;m;1
2;Hilal;w;1
2;Demir;m;1
2;Holly;w;1
2;Diego;m;1
2;Hümeyra;w;1
2;Dominik;m;1
2;Ingrid;w;1
2;Eddie;m;1
2;Iris;w;1
2;Eduard;m;1
2;Isa;w;1
2;Edwin;m;1
2;Isabell;w;1
2;Elia;m;1
2;Israa;w;1
2;Elliot;m;1
2;Iva;w;1
2;Emanuel;m;1
2;Janne;w;1
2;Emiliano;m;1
2;Jette;w;1
2;Emirhan;m;1
2;Joanna;w;1
2;Emmanuel;m;1
2;Jolina;w;1
2;Emre;m;1
2;Kaja;w;1
2;Enno;m;1
2;Kalea;w;1
2;Etienne;m;1
2;Katharina;w;1
2;Eyad;m;1
2;Kiana;w;1
2;Fabio;m;1
2;Kiara;w;1
2;Ferdinand;m;1
2;Layan;w;1
2;Finley;m;1
2;Laís;w;1
2;Francesco;m;1
2;Lenja;w;1
2;Frank;m;1
2;Leya;w;1
2;George;m;1
2;Liah;w;1
2;Gregor;m;1
2;Lien;w;1
2;Güney;m;1
2;Lilia;w;1
2;Hanno;m;1
2;Lilian;w;1
2;Harun;m;1
2;Lilyana;w;1
2;Hazar;m;1
2;Lisbeth;w;1
2;Henryk;m;1
2;Liva;w;1
2;Ilai;m;1
2;Liwia;w;1
2;Ilia;m;1
2;Lola;w;1
2;Ilja;m;1
2;Luana;w;1
2;Isak;m;1
2;Luca;w;1
2;Ismail;m;1
2;Lumen;w;1
2;Issam;m;1
2;Madita;w;1
2;Ivan;m;1
2;Maeve;w;1
2;Jamie;m;1
2;Maila;w;1
2;Jaro;m;1
2;Malika;w;1
2;Jascha;m;1
2;Malin;w;1
2;Jax;m;1
2;Maram;w;1
2;Jayden;m;1
2;Margo;w;1
2;Jibrail;m;1
2;Matea;w;1
2;Jibril;m;1
2;Maxima;w;1
2;Joscha;m;1
2;Mayla;w;1
2;Josef;m;1
2;Melek;w;1
2;Joseph;m;1
2;Melike;w;1
2;Jules;m;1
2;Merve;w;1
2;Junis;m;1
2;Michelle;w;1
2;Kacper;m;1
2;Minel;w;1
2;Kai;m;1
2;Minou;w;1
2;Karam;m;1
2;Miral;w;1
2;Karlo;m;1
2;Mirella;w;1
2;Kenan;m;1
2;Nefes;w;1
2;Kerem;m;1
2;Nilay;w;1
2;Kevin;m;1
2;Noa;w;1
2;Kiran;m;1
2;Nola;w;1
2;Kiyan;m;1
2;Nour;w;1
2;Klaas;m;1
2;Noura;w;1
2;Kobi;m;1
2;Nuran;w;1
2;Kosmo;m;1
2;Ophelia;w;1
2;Kylian;m;1
2;Pippa;w;1
2;Lennox;m;1
2;Polina;w;1
2;Leno;m;1
2;Rita;w;1
2;Leonardo;m;1
2;Ruby;w;1
2;Lev;m;1
2;Safiya;w;1
2;León;m;1
2;Sally;w;1
2;Lijan;m;1
2;Selin;w;1
2;Lou;m;1
2;Selina;w;1
2;Louie;m;1
2;Sena;w;1
2;Luc;m;1
2;Sidra;w;1
2;Luciano;m;1
2;Sila;w;1
2;Lucien;m;1
2;Simay;w;1
2;Ludwig;m;1
2;Sol;w;1
2;Magnus;m;1
2;Sura;w;1
2;Mailo;m;1
2;Tala;w;1
2;Maksymilian;m;1
2;Talia;w;1
2;Marc;m;1
2;Tasnim;w;1
2;Marley;m;1
2;Tomke;w;1
2;Marlin;m;1
2;Toni;w;1
2;Marlo;m;1
2;Valentina;w;1
2;Mateusz;m;1
2;Valerie;w;1
2;Mattheo;m;1
2;Vanessa;w;1
2;Maxwell;m;1
2;Veronika;w;1
2;Metehan;m;1
2;Vida;w;1
2;Miko;m;1
2;Viola;w;1
2;Miles;m;1
2;Xenia;w;1
2;Miro;m;1
2;Ylvi;w;1
2;Navid;m;1
2;Zahra;w;1
2;Nelio;m;1
2;Zainab;w;1
2;Neo;m;1
2;Zarina;w;1
2;Nick;m;1
2;Zaynab;w;1
2;Niko;m;1
2;Zeinab;w;1
2;Nikola;m;1
2;Ziva;w;1
2;Nima;m;1
2;Zoey;w;1
2;Omid;m;1
2;Zoé;w;1
2;Otis;m;1
2;Zula;w;1
2;Phillip;m;1
2;Zümra;w;1
2;Piet;m;1
2;Şura;w;1
2;Quentin;m;1
2;Rasmus;m;1
2;Rio;m;1
2;Said;m;1
2;Saif;m;1
2;Sascha;m;1
2;Seán;m;1
2;Shahin;m;1
2;Siegfried;m;1
2;Silas;m;1
2;Tadeo;m;1
2;Thiago;m;1
2;Thomas;m;1
2;Tilmann;m;1
2;Tony;m;1
2;Umut;m;1
2;Uğur;m;1
2;Victor;m;1
2;Viktor;m;1
2;Walid;m;1
