anzahl;vorname;geschlecht;position
3;Kilian;m;1
3;Luisa;w;1
3;Levin;m;1
3;Mayla;w;1
3;Max;m;1
3;Olivia;w;1
3;Maxim;m;1
3;Paulina;w;1
3;Nathan;m;1
3;Viktoria;w;1
3;Samuel;m;1
3;Theo;m;1
3;Thomas;m;1
3;Victor;m;1
2;Elisabeth;w;3
2;Maria;w;3
2;Wilhelm;m;3
2;Alea;w;2
2;Anna;w;2
2;Annabelle;w;2
2;Ella;w;2
2;Franziska;w;2
2;Helene;w;2
2;Arthur;m;2
2;Hermine;w;2
2;Bela;m;2
2;Isabella;w;2
2;Dennis;m;2
2;Isabelle;w;2
2;Dominik;m;2
2;Johanna;w;2
2;Elias;m;2
2;Josephine;w;2
2;Emilian;m;2
2;Lea;w;2
2;Enno;m;2
2;Leilani;w;2
2;Fernando;m;2
2;Linnea;w;2
2;Gabriel;m;2
2;Lotta;w;2
2;Jan;m;2
2;Lucie;w;2
2;Jonah;m;2
2;Lynn;w;2
2;Joseph;m;2
2;Mila;w;2
2;Lio;m;2
2;Riva;w;2
2;Lukas;m;2
2;Luke;m;2
2;Nikolas;m;2
2;Otto;m;2
2;Peter;m;2
2;Philipp;m;2
2;René;m;2
2;Selim;m;2
2;Vitus;m;2
2;Alice;w;1
2;Alma;w;1
2;Amanda;w;1
2;Ava;w;1
2;Aaron;m;1
2;Cecilia;w;1
2;Alexander;m;1
2;Chiara;w;1
2;Arne;m;1
2;Elif;w;1
2;Aron;m;1
2;Elisa;w;1
2;Bente;m;1
2;Emilie;w;1
2;Emilian;m;1
2;Frieda;w;1
2;Fynn;m;1
2;Friederike;w;1
2;Georg;m;1
2;Greta;w;1
2;Giovanni;m;1
2;Helene;w;1
2;Hans;m;1
2;Luana;w;1
2;Henning;m;1
2;Lucia;w;1
2;Henry;m;1
2;Lucie;w;1
2;Johannes;m;1
2;Luise;w;1
2;Jonah;m;1
2;Magdalena;w;1
2;Joshua;m;1
2;Maria;w;1
2;Justus;m;1
2;Matilda;w;1
2;Lennard;m;1
2;Maya;w;1
2;Lenny;m;1
2;Melina;w;1
2;Leonas;m;1
2;Melissa;w;1
2;Levi;m;1
2;Merle;w;1
2;Liam;m;1
2;Milla;w;1
2;Lian;m;1
2;Mira;w;1
2;Mateo;m;1
2;Naomi;w;1
2;Mats;m;1
2;Nina;w;1
2;Matti;m;1
2;Nora;w;1
2;Mattis;m;1
2;Romy;w;1
2;Mika;m;1
2;Ronja;w;1
2;Miran;m;1
2;Rosalie;w;1
2;Ole;m;1
2;Salome;w;1
2;Phil;m;1
2;Sofia;w;1
2;Philipp;m;1
2;Thea;w;1
2;Piet;m;1
2;Tilda;w;1
2;Richard;m;1
2;Simon;m;1
2;Theodor;m;1
2;Till;m;1
2;Tom;m;1
1;Crixus;m;5
1;Savanna;w;5
1;Andrasch;m;4
1;Koen;w;4
1;Emil;m;4
1;Marisa;w;4
1;Klaus;m;4
1;Nova;w;4
1;Leon;m;4
1;Zeynep;w;4
1;Liam;m;4
1;Moses;m;4
1;Albulena;w;3
1;Andrea;w;3
1;Ape;m;3
1;Anh;w;3
1;Aron;m;3
1;Antwiwaa;w;3
1;Christian;m;3
1;Beate;w;3
1;Christopher;m;3
1;Cecile;w;3
1;Daniel;m;3
1;Cecilia;w;3
1;Emil;m;3
1;Cornelia;w;3
1;Ephraim;m;3
1;Ellie;w;3
1;Erich;m;3
1;Emilia;w;3
1;Favilli;m;3
1;Hasan;w;3
1;Florian;m;3
1;Helene;w;3
1;Francesco;m;3
1;Helga;w;3
1;Fritz;m;3
1;Helma;w;3
1;Hartmut;m;3
1;Isgard;w;3
1;Ilo-Oju;m;3
1;Jessica;w;3
1;Jakob;m;3
1;Johanna;w;3
1;Jaron;m;3
1;Jolanda;w;3
1;Jasper;m;3
1;Julia;w;3
1;Leandro;m;3
1;Karin;w;3
1;Leo;m;3
1;Klara;w;3
1;Leopold;m;3
1;Leonie;w;3
1;Lieven;m;3
1;Luise;w;3
1;Mahan;m;3
1;Magnolia;w;3
1;Martin;m;3
1;Marie;w;3
1;Matthias;m;3
1;Marija;w;3
1;Max;m;3
1;Marina;w;3
1;Messiah;m;3
1;Mathilda;w;3
1;Michael;m;3
1;Meyso;w;3
1;Mohamad;m;3
1;Michaela;w;3
1;Nikolas;m;3
1;Moon;w;3
1;Nino;m;3
1;Nea;w;3
1;Olivier;m;3
1;Noël;w;3
1;Quintus;m;3
1;Ottilie;w;3
1;Silvère;m;3
1;Rose;w;3
1;Suong;m;3
1;Seline;w;3
1;Svensson;m;3
1;Sonja;w;3
1;Thaddeo;m;3
1;Sophia;w;3
1;Thiago;m;3
1;Sophie;w;3
1;Tuan;m;3
1;Theresa;w;3
1;Vladimir;m;3
1;Therese;w;3
1;Werner;m;3
1;Theresia;w;3
1;Wotan;m;3
1;Thora;w;3
1;Xiafei;m;3
1;Valentina;w;3
1;Yvonne;w;3
1;Aimee;w;2
1;Alina;w;2
1;Alisa;w;2
1;Amalia;w;2
1;Aniela;w;2
1;Anne;w;2
1;Antonia;w;2
1;Arabella;w;2
1;Arielle;w;2
1;Aaron;m;2
1;Arina;w;2
1;Adam;m;2
1;Augusta;w;2
1;Agustín;m;2
1;Auguste;w;2
1;Ahmad;m;2
1;Ayanda;w;2
1;Alexandrovič;m;2
1;Aylin;w;2
1;Alfred;m;2
1;Ayumi;w;2
1;Ali;m;2
1;Burçin;w;2
1;Alper;m;2
1;Camila;w;2
1;Amaru;m;2
1;Carina;w;2
1;Anand;m;2
1;Carla;w;2
1;Andrew;m;2
1;Carolann;w;2
1;Andrik;m;2
1;Charlott;w;2
1;Anh;m;2
1;Christiane;w;2
1;Arno;m;2
1;Christine;w;2
1;Aydın;m;2
1;Clea;w;2
1;Batın;m;2
1;Cora;w;2
1;Benedikt;m;2
1;Daphne;w;2
1;Benjamin;m;2
1;Deva;w;2
1;Bodo;m;2
1;Dora;w;2
1;Botho;m;2
1;Ebube;w;2
1;Calian;m;2
1;Edith;w;2
1;Can;m;2
1;Effi;w;2
1;Carl;m;2
1;Ela;w;2
1;Charlie;m;2
1;Eliene;w;2
1;Christian;m;2
1;Erika;w;2
1;Christoph;m;2
1;Esmeralda;w;2
1;Clemens;m;2
1;Estelle;w;2
1;Collin;m;2
1;Estera;w;2
1;Constantin;m;2
1;Felicia;w;2
1;Daniel;m;2
1;Filou;w;2
1;Doron;m;2
1;Finja;w;2
1;Duc;m;2
1;Flourish;w;2
1;Edi;m;2
1;Freyja;w;2
1;Edward;m;2
1;Frieda;w;2
1;Elay;m;2
1;Friederike;w;2
1;Elyas;m;2
1;Geneviève;w;2
1;Elías;m;2
1;Grace;w;2
1;Erik;m;2
1;Greta;w;2
1;Erwin;m;2
1;Haley;w;2
1;Eryk;m;2
1;Hanna;w;2
1;Fabian;m;2
1;Helena;w;2
1;Farouk;m;2
1;Helma;w;2
1;Faruk;m;2
1;Henriette;w;2
1;Felix;m;2
1;Inara;w;2
1;Feodor;m;2
1;Inga;w;2
1;Filip;m;2
1;Irmgard;w;2
1;Finn;m;2
1;Itohanosa;w;2
1;Frank;m;2
1;Janina;w;2
1;Frederik;m;2
1;Jennah;w;2
1;Fromhold;m;2
1;Joan;w;2
1;Gabriele;m;2
1;Josefine;w;2
1;Gençay;m;2
1;Josey;w;2
1;Gerard;m;2
1;Judy;w;2
1;Gerhard;m;2
1;Julie;w;2
1;Gregor;m;2
1;Juna;w;2
1;Hagen;m;2
1;Kaisa;w;2
1;Hakeem;m;2
1;Kalinda;w;2
1;Hamza;m;2
1;Karla;w;2
1;Hannes;m;2
1;Karlotta;w;2
1;Hayden;m;2
1;Karolina;w;2
1;Henry;m;2
1;Kassy;w;2
1;Hikaru;m;2
1;Katharina;w;2
1;Horst;m;2
1;Katrin;w;2
1;Hugo;m;2
1;Kaye;w;2
1;Idris;m;2
1;Klarissa;w;2
1;Ilias;m;2
1;Lara;w;2
1;Ingolf;m;2
1;Leandra;w;2
1;Jakob;m;2
1;Lee;w;2
1;Jamil;m;2
1;Leni;w;2
1;Jannis;m;2
1;Leona;w;2
1;Jason;m;2
1;Leonie;w;2
1;Jasper;m;2
1;Leonora;w;2
1;Jayden;m;2
1;Leyla;w;2
1;Jian;m;2
1;Liliana;w;2
1;Joachim;m;2
1;Lilith;w;2
1;Jochen;m;2
1;Lily;w;2
1;Joe;m;2
1;Lina;w;2
1;Joel;m;2
1;Linh;w;2
1;Johann;m;2
1;Liv;w;2
1;Jordan;m;2
1;Liva;w;2
1;Josef;m;2
1;Liya;w;2
1;Jua;m;2
1;Lola;w;2
1;Julian;m;2
1;London;w;2
1;Junior;m;2
1;Loreen;w;2
1;Justus;m;2
1;Louane;w;2
1;Kaan;m;2
1;Louisa;w;2
1;Kaleo;m;2
1;Lovis;w;2
1;Karl;m;2
1;Luana;w;2
1;Kasper;m;2
1;Mackenzie;w;2
1;Kassian;m;2
1;Majvi;w;2
1;Kilian;m;2
1;Malou;w;2
1;Klaus;m;2
1;Mareike;w;2
1;Kurian;m;2
1;Margarete;w;2
1;Lars;m;2
1;Margarita;w;2
1;Lasse;m;2
1;Marianne;w;2
1;Laurentius;m;2
1;Marleen;w;2
1;Lauri;m;2
1;Marlie;w;2
1;Leander;m;2
1;Mathilda;w;2
1;Leo;m;2
1;Melina;w;2
1;Leonard;m;2
1;Meyra;w;2
1;Leopold;m;2
1;Milou;w;2
1;Leszek;m;2
1;Mira;w;2
1;Levi;m;2
1;Mohammed;w;2
1;Levian;m;2
1;Mushka;w;2
1;Levin;m;2
1;Neele;w;2
1;Linh;m;2
1;Nicola;w;2
1;Linus;m;2
1;Nila;w;2
1;Luca;m;2
1;Ninette;w;2
1;Ludwig;m;2
1;Noomi;w;2
1;Léon;m;2
1;Noëlle;w;2
1;Marek;m;2
1;Olivia;w;2
1;Marvel;m;2
1;Ophelia;w;2
1;Mason;m;2
1;Osazomwogie;w;2
1;Massimo;m;2
1;Paula;w;2
1;Mateo;m;2
1;Petassa;w;2
1;Matteo;m;2
1;Philine;w;2
1;Mattheo;m;2
1;Philomena;w;2
1;Maurizio;m;2
1;Pia;w;2
1;Maxim;m;2
1;Pippa;w;2
1;Maxime;m;2
1;Qoya;w;2
1;Maxxim;m;2
1;Reese;w;2
1;Mehdi;m;2
1;Risa;w;2
1;Mendel;m;2
1;Rosa;w;2
1;Mert;m;2
1;Rose;w;2
1;Michael;m;2
1;Rubinja;w;2
1;Mika;m;2
1;Salih;w;2
1;Mikhael;m;2
1;Salome;w;2
1;Mohamad;m;2
1;Saran;w;2
1;Musa;m;2
1;Selma;w;2
1;Nallapan;m;2
1;Sena;w;2
1;Nam;m;2
1;Shayla;w;2
1;Nana;m;2
1;Shireen;w;2
1;Neil;m;2
1;Shirel;w;2
1;Niam;m;2
1;Silvia;w;2
1;Nicolaus;m;2
1;Sky;w;2
1;Niels;m;2
1;Sofie;w;2
1;Nikita;m;2
1;Sonea;w;2
1;Niklas;m;2
1;Stin;w;2
1;Ole;m;2
1;Summer;w;2
1;Oliver;m;2
1;Theres;w;2
1;Paulo;m;2
1;Theresia;w;2
1;Phacharaphon;m;2
1;Thu;w;2
1;Phoenix;m;2
1;Tilda;w;2
1;Phong;m;2
1;Valentina;w;2
1;Prince;m;2
1;Valentineva;w;2
1;Raphael;m;2
1;Valerie;w;2
1;Reinhard;m;2
1;Viktoria;w;2
1;Renald;m;2
1;Vivian;w;2
1;Richard;m;2
1;Xoco;w;2
1;Rouven;m;2
1;Yael;w;2
1;Ruben;m;2
1;Yenumi;w;2
1;Said;m;2
1;Yolanda;w;2
1;Sami;m;2
1;Yūmi;w;2
1;Sang;m;2
1;Zeynep;w;2
1;Santino;m;2
1;Zoe;w;2
1;Shakur;m;2
1;Zoé;w;2
1;Siegmund;m;2
1;Simon;m;2
1;Steve;m;2
1;Stoic;m;2
1;Sòn;m;2
1;Taavi;m;2
1;Tammo;m;2
1;Temuujin;m;2
1;Theas;m;2
1;Thore;m;2
1;Tomasz;m;2
1;Ulrich;m;2
1;Ursus;m;2
1;Valentin;m;2
1;Vasil'evič;m;2
1;Victor;m;2
1;Vincent;m;2
1;Wilhelm;m;2
1;William;m;2
1;Yassin;m;2
1;Yucheng;m;2
1;Zamir;m;2
1;Ákos;m;2
1;Ada;w;1
1;Adele;w;1
1;Agatha;w;1
1;Aisha;w;1
1;Aissata;w;1
1;Aasser;m;1
1;Alaia;w;1
1;Abdoulatif;m;1
1;Alba;w;1
1;Abdullah;m;1
1;Alea;w;1
1;Abdulrahman;m;1
1;Alicia;w;1
1;Abiyud;m;1
1;Alina;w;1
1;Adai;m;1
1;Alya;w;1
1;Adonay;m;1
1;Amabel;w;1
1;Ahmad;m;1
1;Amalia;w;1
1;Aiden-Jamal;m;1
1;Amalie;w;1
1;Alan;m;1
1;Amber;w;1
1;Albert;m;1
1;Amelia;w;1
1;Albrecht;m;1
1;Amelie;w;1
1;Aleksander;m;1
1;Amina;w;1
1;Alessio;m;1
1;Anastasia;w;1
1;Alexis-Friedrich;m;1
1;Anastassia;w;1
1;Alvin;m;1
1;Anaya;w;1
1;Anatolii;m;1
1;Anisa;w;1
1;Andrei;m;1
1;Anjali;w;1
1;Andrej;m;1
1;Anna-Mae;w;1
1;Antoni;m;1
1;Annabelle;w;1
1;Aran;m;1
1;Annemarie;w;1
1;Ari;m;1
1;Antonia;w;1
1;Arian;m;1
1;Arina;w;1
1;Ariyaz;m;1
1;Ashley;w;1
1;Arvid;m;1
1;Assal;w;1
1;Asad;m;1
1;Aurelia;w;1
1;Aureliano;m;1
1;Aurélie;w;1
1;Aurelio;m;1
1;Bali;w;1
1;Aviv;m;1
1;Belana;w;1
1;Ayaz;m;1
1;Bella;w;1
1;Baran;m;1
1;Beroya;w;1
1;Bastian;m;1
1;Beverlyn-Violet;w;1
1;Benedikt;m;1
1;Calina;w;1
1;Benedito;m;1
1;Calliope;w;1
1;Benji;m;1
1;Carlotta;w;1
1;Benno;m;1
1;Cataleya;w;1
1;Bilal;m;1
1;Cecily;w;1
1;Bo;m;1
1;Celine;w;1
1;Bobbie;m;1
1;Cennet;w;1
1;Caius;m;1
1;Chanelle-Joy;w;1
1;Carlo;m;1
1;Charlie;w;1
1;Christian;m;1
1;Chaya;w;1
1;Claudius;m;1
1;Christina;w;1
1;Clemens;m;1
1;Cidra;w;1
1;Constantin;m;1
1;Clarissa;w;1
1;Damian;m;1
1;Clarisse;w;1
1;Dario;m;1
1;Cleopatra;w;1
1;Darius;m;1
1;Coco;w;1
1;Davi;m;1
1;Cordelia;w;1
1;David-Samson;m;1
1;Cornelia;w;1
1;Dean;m;1
1;Daniela;w;1
1;Deimonas;m;1
1;Defne;w;1
1;Dejan;m;1
1;Dilara;w;1
1;Deniz;m;1
1;Dilbar;w;1
1;Dominik;m;1
1;Dimana;w;1
1;Edoardo;m;1
1;Diya;w;1
1;Eduard;m;1
1;Dorothea;w;1
1;Ege;m;1
1;Drita;w;1
1;Elay;m;1
1;Edith;w;1
1;Elia;m;1
1;Editha;w;1
1;Eliah;m;1
1;Elara;w;1
1;Eliam;m;1
1;Eleana;w;1
1;Eliano;m;1
1;Eleni;w;1
1;Eloan;m;1
1;Elice;w;1
1;Emilio;m;1
1;Elisabeth;w;1
1;Enno;m;1
1;Ellaiza;w;1
1;Eric;m;1
1;Ellen;w;1
1;Erwin;m;1
1;Elli;w;1
1;Eyad;m;1
1;Elmedina;w;1
1;Fabian;m;1
1;Eloïse;w;1
1;Feon;m;1
1;Emelie;w;1
1;Fiete;m;1
1;Emi;w;1
1;Finley;m;1
1;Emma-Debora;w;1
1;Finn-Niklas;m;1
1;Emmi;w;1
1;Francisco;m;1
1;Emy;w;1
1;Franciszek;m;1
1;Erin;w;1
1;Franz;m;1
1;Eva;w;1
1;Fridolin;m;1
1;Evangeline;w;1
1;Fritz;m;1
1;Felicitas;w;1
1;Félix;m;1
1;Felina;w;1
1;Garri;m;1
1;Feline;w;1
1;George;m;1
1;Fina;w;1
1;Gero;m;1
1;Finja;w;1
1;Giuliano;m;1
1;Finnja;w;1
1;Gjemajl;m;1
1;Flora;w;1
1;Grayson;m;1
1;Florence;w;1
1;Grgo;m;1
1;Franka;w;1
1;Gunnar;m;1
1;Freda;w;1
1;Gustav;m;1
1;Frederieke;w;1
1;Hani;m;1
1;Georgia;w;1
1;Hauke;m;1
1;Gerda;w;1
1;Hektor;m;1
1;Hailey;w;1
1;Hendrik;m;1
1;Halina;w;1
1;Henrik;m;1
1;Hanni;w;1
1;Hubert;m;1
1;Haya;w;1
1;Hugo;m;1
1;Hellena;w;1
1;Ilay;m;1
1;Hiam;w;1
1;Ilias;m;1
1;Hilal;w;1
1;Isaiah;m;1
1;Hilda;w;1
1;Issa;m;1
1;Ida;w;1
1;Jack;m;1
1;Ina;w;1
1;Jacob;m;1
1;Isabella;w;1
1;Jadiel;m;1
1;Iska;w;1
1;Jakim;m;1
1;Izabella;w;1
1;Jamiró;m;1
1;Janne;w;1
1;Jan;m;1
1;Jasmin;w;1
1;Janne;m;1
1;Jennifer;w;1
1;Jannik;m;1
1;Jenny;w;1
1;Janosch;m;1
1;Jona;w;1
1;Jayden;m;1
1;Josefine;w;1
1;Jean;m;1
1;Jule;w;1
1;Jeremy;m;1
1;Julia;w;1
1;Jesper;m;1
1;Juliana;w;1
1;Joel;m;1
1;Julina;w;1
1;Jori;m;1
1;June;w;1
1;Josiph;m;1
1;Kaia;w;1
1;Jousef;m;1
1;Kamila;w;1
1;Julien;m;1
1;Karla;w;1
1;Junus;m;1
1;Karoline;w;1
1;Juri;m;1
1;Kensi;w;1
1;Justin;m;1
1;Kim;w;1
1;Kai;m;1
1;Klea;w;1
1;Karan;m;1
1;Ksenia;w;1
1;Karl;m;1
1;Layan;w;1
1;Karlo;m;1
1;Layla;w;1
1;Keanu;m;1
1;Leah;w;1
1;Keno;m;1
1;Leandra;w;1
1;Kevin;m;1
1;Lenya;w;1
1;Kian;m;1
1;Leona;w;1
1;Kimo;m;1
1;Leonore;w;1
1;Konstantin;m;1
1;Leticia;w;1
1;Koray;m;1
1;Levia;w;1
1;Lakbir;m;1
1;Liana;w;1
1;Lars;m;1
1;Lilia;w;1
1;Leander;m;1
1;Lilian;w;1
1;Leandro;m;1
1;Lilya;w;1
1;Leano;m;1
1;Lina;w;1
1;Lennert;m;1
1;Lindi;w;1
1;Lennie;m;1
1;Lise;w;1
1;Lennox;m;1
1;Livia;w;1
1;Leonardo;m;1
1;Lou;w;1
1;Lev;m;1
1;Louisa;w;1
1;Levent;m;1
1;Louise;w;1
1;Lias;m;1
1;Louise-Malaika;w;1
1;Lio;m;1
1;Lucy;w;1
1;Lion;m;1
1;Lucyna;w;1
1;Loris;m;1
1;Lumara;w;1
1;Luan;m;1
1;Lyah-Lima;w;1
1;Luca;m;1
1;Madina;w;1
1;Lucas;m;1
1;Maike;w;1
1;Lucian;m;1
1;Maja;w;1
1;Lucien;m;1
1;Malak;w;1
1;Lukas;m;1
1;Malea;w;1
1;Luke;m;1
1;Malia;w;1
1;Lyan;m;1
1;Malin;w;1
1;Malek;m;1
1;Margarete;w;1
1;Malte;m;1
1;Margarethe;w;1
1;Manuel;m;1
1;Marisa;w;1
1;Marco;m;1
1;Marlene;w;1
1;Marten;m;1
1;Marlie;w;1
1;Marvin;m;1
1;Martha;w;1
1;Masud;m;1
1;Maryam;w;1
1;Matei;m;1
1;Maxima;w;1
1;Matteo;m;1
1;Maxime;w;1
1;Mattes;m;1
1;May;w;1
1;Mattia;m;1
1;Melek;w;1
1;Maximillian;m;1
1;Melisa;w;1
1;Mihailo;m;1
1;Mia-Sophie;w;1
1;Mikael;m;1
1;Michelle;w;1
1;Mikail;m;1
1;Mija;w;1
1;Miko;m;1
1;Mika;w;1
1;Milian;m;1
1;Milana;w;1
1;Milo;m;1
1;Millie;w;1
1;Milow;m;1
1;Miriam;w;1
1;Misha;m;1
1;Morla;w;1
1;Modoulamin;m;1
1;Moyi;w;1
1;Mohamed;m;1
1;Nea-Sade;w;1
1;Mudasir;m;1
1;Neele;w;1
1;Nelio;m;1
1;Neila;w;1
1;Neo;m;1
1;Nela;w;1
1;Nevio;m;1
1;Nelli;w;1
1;Nicklas;m;1
1;Nia;w;1
1;Niel;m;1
1;Nilay;w;1
1;Niels;m;1
1;Noemí;w;1
1;Nikita;m;1
1;Noor;w;1
1;Nikolaos;m;1
1;Oriana;w;1
1;Nils;m;1
1;Paula;w;1
1;Nisar;m;1
1;Phuong;w;1
1;Noa;m;1
1;Pierrette;w;1
1;Noar;m;1
1;Rahel;w;1
1;Nolan;m;1
1;Ranya;w;1
1;Norman;m;1
1;Rebecka;w;1
1;Nuka;m;1
1;Rhea;w;1
1;Oliver;m;1
1;Rhoda;w;1
1;Oscar;m;1
1;Rieke;w;1
1;Otto;m;1
1;Robin;w;1
1;Owen;m;1
1;Rosa;w;1
1;Pitt;m;1
1;Rufta;w;1
1;Rayan;m;1
1;Sabrina;w;1
1;Ricardo;m;1
1;Safiya;w;1
1;Richard-Georg;m;1
1;Salia;w;1
1;Robin;m;1
1;Salina;w;1
1;Ruben;m;1
1;Salomé;w;1
1;Rudi;m;1
1;Sarah;w;1
1;Rufus;m;1
1;Selena;w;1
1;Ruihang;m;1
1;Selina;w;1
1;Sam;m;1
1;Stina;w;1
1;Samu;m;1
1;Svea;w;1
1;Scott;m;1
1;Sühan;w;1
1;Seyed;m;1
1;Tala;w;1
1;Sherif;m;1
1;Talia;w;1
1;Silas;m;1
1;Tamina;w;1
1;Simeon;m;1
1;Temitope;w;1
1;Stefan;m;1
1;Tendai;w;1
1;Subir;m;1
1;Theodora;w;1
1;Swetosar;m;1
1;Theresa;w;1
1;Taavi;m;1
1;Tia;w;1
1;Tammo;m;1
1;Tianai;w;1
1;Theodor-Jörg;m;1
1;Tuqa;w;1
1;Thorin;m;1
1;Valerie;w;1
1;Tian;m;1
1;Venezia;w;1
1;Timofei;m;1
1;Vera;w;1
1;Timon;m;1
1;Victoria;w;1
1;Timur;m;1
1;Vida;w;1
1;Timéo;m;1
1;Weronika;w;1
1;Tino;m;1
1;Wilma;w;1
1;Umar;m;1
1;Yanay;w;1
1;Uraz;m;1
1;Yara;w;1
1;Valentin;m;1
1;Yihe;w;1
1;Vanja;m;1
1;Yüsra;w;1
1;Vincent;m;1
1;Ziyun;w;1
1;Vĩnh;m;1
1;Zoelia;w;1
1;Wilhelm;m;1
1;Zoey;w;1
1;William;m;1
1;Zoé;w;1
1;Yoel;m;1
1;Züleyha;w;1
1;Yusuf;m;1
1;Zakkai;m;1
1;Zeyn;m;1
1;Élian;m;1
